,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
423,23/3/2020,0.013,0.036896299,0.01275,0.036896299
424,25/3/2020,0.0565,0.082069109,0.08225,0.082069109
425,26/3/2020,0.04,0.069536771,0.06575,0.069536771
426,27/3/2020,0.0545,0.07862535,0.0925,0.07862535
427,31/3/2020,0.1775,0.160412083,0.212,0.160412083
428,1/4/2020,0.13475,0.128718405,0.15375,0.128718405
429,4/4/2020,0.096,0.063601641,0.11275,0.079175722
430,5/4/2020,0.056875,0.090311195,0.081125,0.090311195
431,6/4/2020,0.04925,0.076695909,0.0645,0.076695909
432,9/4/2020,0.0585,0.078577771,0.06,0.078577771
433,10/4/2020,0.072375,0.079698729,0.100125,0.079698729
434,13/4/2020,0.1055,0.197258231,0.133,0.197258231
435,21/4/2020,0.0815,0.085119445,0.11125,0.085119445
436,23/4/2020,0.1205,0.176520689,0.241625,0.263576691
437,24/4/2020,0.172,0.229081066,0.202875,0.229081066
438,25/4/2020,0.1005,0.137355618,0.13175,0.137355618
439,26/4/2020,0.122125,0.15594611,0.1465,0.15594611
440,28/4/2020,0.0625,0.076900007,0.10575,0.076900007
441,10/5/2020,0.048375,0.055527931,0.054875,0.055527931
442,11/5/2020,0.033125,0.065343885,0.04225,0.065343885
443,16/5/2020,0.09275,0.142769888,0.12225,0.142769888
444,17/5/2020,0.038625,0.068698465,0.04825,0.068698465
445,18/5/2020,0.0455,0.116531773,0.0495,0.116531773
446,19/5/2020,0.083625,0.133781398,0.090625,0.133781398
447,20/5/2020,0.083,0.112762484,0.10825,0.112762484
448,21/5/2020,0.06575,0.102704006,0.082,0.102704006
449,25/5/2020,0.027625,0.038029247,0.035375,0.038029247
450,26/5/2020,0.036875,0.052094487,0.039,0.052094487
451,27/5/2020,0.026375,0.060874091,0.03575,0.060874091
452,28/5/2020,0.05775,0.072889475,0.060875,0.072889475
453,29/5/2020,0.065,0.087928539,0.078875,0.087928539
454,30/5/2020,0.073,0.09641272,0.07625,0.09641272
455,31/5/2020,0.0545,0.097845749,0.07475,0.097845749
456,1/6/2020,0.059875,0.100973546,0.07725,0.100973546
457,7/6/2020,0.104125,0.079830332,0.121125,0.079830332
458,8/6/2020,0.0345,0.092517818,0.0575,0.092517818
459,13/6/2020,0.06675,0.098253254,0.085625,0.089969714
460,16/6/2020,0.10075,0.133356294,0.1245,0.133356294
461,17/6/2020,0.06325,0.075224563,0.0805,0.075224563
462,18/6/2020,0.042875,0.053798634,0.0455,0.053798634
463,19/6/2020,0.033875,0.067685567,0.0425,0.067685567
464,20/6/2020,0.040625,0.047228165,0.03625,0.047228165
465,18/7/2020,0.07875,0.141121821,0.10975,0.141121821
466,19/7/2020,0.0715,0.134225289,0.106,0.134225289
467,20/7/2020,0.025625,0.05280975,0.0265,0.05280975
468,21/7/2020,0.039625,0.068335594,0.0485,0.068335594
469,22/7/2020,0.077375,0.15404314,0.08625,0.15404314
470,23/7/2020,0.074,0.120568812,0.093,0.120568812
471,24/7/2020,0.056625,0.090434729,0.067,0.090434729
472,25/7/2020,0.037625,0.065821089,0.048,0.065821089
473,27/7/2020,0.031625,0.083295685,0.0475,0.083295685
474,28/7/2020,0.026,0.062532137,0.04875,0.062532137
475,31/7/2020,0.1375,0.126739318,0.15267,0.126739318
476,2/8/2020,0.10275,0.104680147,0.151625,0.112660338
477,4/8/2020,0.060125,0.120415771,0.08375,0.120415771
478,5/8/2020,0.06325,0.147167859,0.073875,0.147167859
479,6/8/2020,0.088625,0.168255127,0.10525,0.168255127
480,7/8/2020,0.037,0.072477231,0.04075,0.072477231
481,8/8/2020,0.08275,0.127846678,0.10275,0.127846678
482,9/8/2020,0.16125,0.192579646,0.177,0.192579646
483,10/8/2020,0.06775,0.12552656,0.094625,0.134122979
484,12/8/2020,0.094875,0.158629036,0.12025,0.158629036
485,24/8/2020,0.04825,0.084391877,0.06975,0.084391877
486,26/8/2020,0.03775,0.062640679,0.05725,0.066075924
