,dia,hora,AOD,n,null,tipo
3,1/1/2015,18:40:00,NA,1,1,MYD
5,2/1/2015,17:45:00,NA,3,3,MYD
8,3/1/2015,18:25:00,NA,3,3,MYD
14,5/1/2015,18:15:00,NA,4,4,MYD
20,7/1/2015,18:05:00,NA,2,2,MYD
24,8/1/2015,18:45:00,NA,1,1,MYD
26,9/1/2015,17:50:00,NA,1,1,MYD
28,10/1/2015,18:35:00,NA,4,4,MYD
7,12/1/2015,18:20:00,NA,3,3,MYD
10,14/1/2015,18:10:00,NA,3,3,MYD
33,15/1/2015,18:50:00,NA,1,1,MYD
35,16/1/2015,17:55:00,NA,3,3,MYD
40,17/1/2015,18:40:00,NA,3,3,MYD
43,19/1/2015,18:25:00,NA,4,4,MYD
48,21/1/2015,18:15:00,NA,4,4,MYD
51,22/1/2015,19:00:00,NA,1,1,MYD
53,23/1/2015,18:05:00,NA,2,2,MYD
57,24/1/2015,18:45:00,NA,2,2,MYD
59,25/1/2015,17:50:00,NA,2,2,MYD
63,26/1/2015,18:35:00,NA,2,2,MYD
65,27/1/2015,17:40:00,NA,2,2,MYD
68,28/1/2015,18:20:00,NA,4,4,MYD
73,30/1/2015,18:10:00,NA,3,3,MYD
77,31/1/2015,18:50:00,NA,1,1,MYD
79,1/2/2015,17:55:00,NA,2,2,MYD
84,2/2/2015,18:40:00,NA,2,2,MYD
89,4/2/2015,18:30:00,NA,4,4,MYD
94,6/2/2015,18:15:00,NA,4,4,MYD
98,7/2/2015,19:00:00,NA,2,2,MYD
100,8/2/2015,18:05:00,NA,3,3,MYD
104,9/2/2015,18:45:00,NA,1,1,MYD
106,10/2/2015,17:50:00,NA,1,1,MYD
110,11/2/2015,18:35:00,NA,4,4,MYD
112,12/2/2015,17:40:00,NA,2,2,MYD
115,13/2/2015,18:20:00,NA,4,4,MYD
120,15/2/2015,18:10:00,NA,4,4,MYD
124,16/2/2015,18:50:00,NA,2,2,MYD
126,17/2/2015,17:55:00,NA,3,3,MYD
131,18/2/2015,18:40:00,NA,3,3,MYD
132,19/2/2015,17:45:00,NA,3,3,MYD
136,20/2/2015,18:30:00,NA,3,3,MYD
141,22/2/2015,18:15:00,NA,4,4,MYD
146,24/2/2015,18:05:00,NA,2,2,MYD
150,25/2/2015,18:45:00,NA,2,2,MYD
152,26/2/2015,17:50:00,NA,3,3,MYD
156,27/2/2015,18:35:00,NA,4,4,MYD
158,28/2/2015,17:40:00,NA,1,1,MYD
161,1/3/2015,18:20:00,NA,4,4,MYD
166,3/3/2015,18:10:00,NA,3,3,MYD
172,5/3/2015,17:55:00,NA,2,2,MYD
177,6/3/2015,18:40:00,NA,3,3,MYD
182,8/3/2015,18:30:00,NA,4,4,MYD
183,9/3/2015,17:30:00,NA,2,2,MYD
187,10/3/2015,18:15:00,NA,4,4,MYD
190,11/3/2015,19:00:00,NA,2,2,MYD
192,12/3/2015,18:05:00,NA,4,4,MYD
196,13/3/2015,18:45:00,NA,3,3,MYD
198,14/3/2015,17:50:00,NA,2,2,MYD
202,15/3/2015,18:35:00,NA,3,3,MYD
204,16/3/2015,17:40:00,NA,3,3,MYD
207,17/3/2015,18:20:00,NA,4,4,MYD
210,19/3/2015,18:10:00,NA,3,3,MYD
214,20/3/2015,18:50:00,NA,3,3,MYD
216,21/3/2015,17:55:00,NA,2,2,MYD
221,22/3/2015,18:40:00,NA,1,1,MYD
222,23/3/2015,17:45:00,NA,2,2,MYD
225,24/3/2015,18:25:00,NA,2,2,MYD
231,26/3/2015,18:15:00,NA,3,3,MYD
234,27/3/2015,19:00:00,NA,2,2,MYD
236,28/3/2015,18:05:00,0.158,3,2,MYD
240,29/3/2015,18:45:00,NA,2,2,MYD
242,30/3/2015,17:50:00,NA,1,1,MYD
246,31/3/2015,18:35:00,NA,2,2,MYD
248,1/4/2015,17:40:00,NA,2,2,MYD
251,2/4/2015,18:20:00,NA,4,4,MYD
256,4/4/2015,18:10:00,NA,4,4,MYD
262,6/4/2015,17:55:00,NA,2,2,MYD
266,7/4/2015,18:40:00,NA,2,2,MYD
267,8/4/2015,17:45:00,NA,3,3,MYD
271,9/4/2015,18:30:00,NA,3,3,MYD
276,11/4/2015,18:15:00,NA,5,5,MYD
282,13/4/2015,18:05:00,NA,2,2,MYD
286,14/4/2015,18:45:00,NA,1,1,MYD
288,15/4/2015,17:50:00,NA,3,3,MYD
291,16/4/2015,18:35:00,NA,3,3,MYD
293,17/4/2015,17:40:00,NA,2,2,MYD
296,18/4/2015,18:20:00,NA,4,4,MYD
301,20/4/2015,18:10:00,NA,3,3,MYD
307,22/4/2015,17:55:00,NA,3,3,MYD
311,23/4/2015,18:40:00,NA,1,1,MYD
313,24/4/2015,17:45:00,NA,2,2,MYD
317,25/4/2015,18:30:00,NA,3,3,MYD
322,27/4/2015,18:15:00,NA,4,4,MYD
326,28/4/2015,19:00:00,NA,1,1,MYD
328,29/4/2015,18:05:00,NA,4,4,MYD
332,30/4/2015,18:45:00,NA,1,1,MYD
334,1/5/2015,17:50:00,NA,2,2,MYD
338,2/5/2015,18:35:00,NA,3,3,MYD
340,3/5/2015,17:40:00,NA,1,1,MYD
343,4/5/2015,18:20:00,NA,3,3,MYD
348,6/5/2015,18:10:00,NA,4,4,MYD
354,8/5/2015,17:55:00,NA,2,2,MYD
358,9/5/2015,18:40:00,NA,3,3,MYD
359,10/5/2015,17:45:00,NA,1,1,MYD
363,11/5/2015,18:30:00,NA,3,3,MYD
368,13/5/2015,18:15:00,NA,4,4,MYD
372,14/5/2015,19:00:00,NA,2,2,MYD
374,15/5/2015,18:05:00,NA,4,4,MYD
378,16/5/2015,18:45:00,NA,1,1,MYD
380,17/5/2015,17:50:00,NA,1,1,MYD
384,18/5/2015,18:35:00,NA,1,1,MYD
389,20/5/2015,18:20:00,0.15,4,3,MYD
395,22/5/2015,18:10:00,0.132,4,3,MYD
399,23/5/2015,18:50:00,NA,3,3,MYD
401,24/5/2015,17:55:00,NA,3,3,MYD
406,25/5/2015,18:40:00,NA,1,1,MYD
407,26/5/2015,17:45:00,NA,3,3,MYD
411,27/5/2015,18:30:00,NA,3,3,MYD
416,29/5/2015,18:15:00,NA,5,5,MYD
419,30/5/2015,19:00:00,NA,2,2,MYD
421,31/5/2015,18:05:00,NA,4,4,MYD
425,1/6/2015,18:45:00,NA,1,1,MYD
427,2/6/2015,17:50:00,NA,2,2,MYD
431,3/6/2015,18:35:00,NA,4,4,MYD
433,4/6/2015,17:40:00,NA,2,2,MYD
436,5/6/2015,18:20:00,NA,4,4,MYD
441,7/6/2015,18:10:00,NA,3,3,MYD
447,9/6/2015,17:55:00,0.088,2,1,MYD
452,10/6/2015,18:40:00,NA,2,2,MYD
453,11/6/2015,17:45:00,NA,3,3,MYD
457,12/6/2015,18:30:00,0.094,5,3,MYD
458,13/6/2015,17:30:00,NA,1,1,MYD
459,13/6/2015,17:35:00,0.074,1,0,MYD
462,14/6/2015,18:15:00,0.154,4,3,MYD
466,15/6/2015,19:00:00,NA,2,2,MYD
468,16/6/2015,18:05:00,NA,2,2,MYD
472,17/6/2015,18:45:00,NA,3,3,MYD
474,18/6/2015,17:50:00,NA,3,3,MYD
478,19/6/2015,18:35:00,0.154,2,1,MYD
483,21/6/2015,18:20:00,0.14,4,3,MYD
488,23/6/2015,18:10:00,0.193,4,2,MYD
494,25/6/2015,17:55:00,NA,1,1,MYD
499,26/6/2015,18:40:00,NA,1,1,MYD
500,27/6/2015,17:45:00,NA,3,3,MYD
503,28/6/2015,18:25:00,0.145,3,2,MYD
509,30/6/2015,18:15:00,0.115,4,3,MYD
512,1/7/2015,19:00:00,NA,2,2,MYD
514,2/7/2015,18:05:00,NA,3,3,MYD
518,3/7/2015,18:45:00,NA,3,3,MYD
524,5/7/2015,18:35:00,NA,2,2,MYD
526,6/7/2015,17:40:00,NA,2,2,MYD
529,7/7/2015,18:20:00,NA,4,4,MYD
535,9/7/2015,18:10:00,NA,5,5,MYD
539,10/7/2015,18:50:00,NA,2,2,MYD
541,11/7/2015,17:55:00,NA,2,2,MYD
546,12/7/2015,18:40:00,0.073,2,1,MYD
550,14/7/2015,18:25:00,0.314,3,2,MYD
556,16/7/2015,18:15:00,0.1265,4,2,MYD
562,18/7/2015,18:05:00,0.115,3,2,MYD
566,19/7/2015,18:45:00,NA,3,3,MYD
568,20/7/2015,17:50:00,NA,2,2,MYD
572,21/7/2015,18:35:00,NA,2,2,MYD
577,23/7/2015,18:20:00,0.117,4,3,MYD
583,25/7/2015,18:10:00,NA,3,3,MYD
589,27/7/2015,17:55:00,NA,3,3,MYD
594,28/7/2015,18:40:00,NA,2,2,MYD
596,29/7/2015,17:45:00,NA,1,1,MYD
599,30/7/2015,18:25:00,0.167,4,3,MYD
601,31/7/2015,17:30:00,NA,1,1,MYD
605,1/8/2015,18:15:00,0.21,4,3,MYD
611,3/8/2015,18:05:00,NA,2,2,MYD
615,4/8/2015,18:45:00,NA,2,2,MYD
617,5/8/2015,17:50:00,NA,1,1,MYD
621,6/8/2015,18:35:00,NA,4,4,MYD
626,8/8/2015,18:20:00,NA,3,3,MYD
631,10/8/2015,18:10:00,NA,4,4,MYD
635,11/8/2015,18:50:00,NA,2,2,MYD
637,12/8/2015,17:55:00,NA,2,2,MYD
642,13/8/2015,18:40:00,NA,2,2,MYD
644,14/8/2015,17:45:00,NA,2,2,MYD
647,15/8/2015,18:25:00,NA,4,4,MYD
652,17/8/2015,18:15:00,NA,4,4,MYD
657,19/8/2015,18:00:00,NA,3,3,MYD
662,20/8/2015,18:45:00,NA,1,1,MYD
664,21/8/2015,17:50:00,NA,2,2,MYD
668,22/8/2015,18:35:00,NA,4,4,MYD
673,24/8/2015,18:20:00,NA,4,4,MYD
677,26/8/2015,18:10:00,0.124,3,2,MYD
681,27/8/2015,18:50:00,NA,3,3,MYD
683,28/8/2015,17:55:00,NA,3,3,MYD
688,29/8/2015,18:40:00,NA,3,3,MYD
693,31/8/2015,18:25:00,NA,3,3,MYD
695,1/9/2015,17:30:00,NA,3,3,MYD
698,2/9/2015,18:15:00,NA,4,4,MYD
704,4/9/2015,18:00:00,NA,3,3,MYD
710,6/9/2015,17:50:00,NA,2,2,MYD
714,7/9/2015,18:35:00,NA,2,2,MYD
719,9/9/2015,18:20:00,NA,3,3,MYD
725,11/9/2015,18:10:00,NA,4,4,MYD
729,12/9/2015,18:50:00,NA,1,1,MYD
733,14/9/2015,18:40:00,NA,3,3,MYD
735,15/9/2015,17:45:00,NA,1,1,MYD
738,16/9/2015,18:25:00,NA,2,2,MYD
740,17/9/2015,17:30:00,NA,1,1,MYD
743,18/9/2015,18:15:00,NA,4,4,MYD
749,20/9/2015,18:00:00,NA,3,3,MYD
753,21/9/2015,18:45:00,NA,2,2,MYD
755,22/9/2015,17:50:00,NA,2,2,MYD
759,23/9/2015,18:35:00,NA,2,2,MYD
764,25/9/2015,18:20:00,NA,4,4,MYD
770,27/9/2015,18:10:00,NA,4,4,MYD
773,28/9/2015,18:50:00,NA,1,1,MYD
775,29/9/2015,17:55:00,NA,3,3,MYD
778,30/9/2015,18:40:00,NA,2,2,MYD
780,1/10/2015,17:45:00,NA,2,2,MYD
783,2/10/2015,18:25:00,NA,2,2,MYD
788,4/10/2015,18:15:00,NA,4,4,MYD
794,6/10/2015,18:00:00,NA,4,4,MYD
798,7/10/2015,18:45:00,NA,1,1,MYD
800,8/10/2015,17:50:00,NA,1,1,MYD
804,9/10/2015,18:35:00,NA,3,3,MYD
809,11/10/2015,18:20:00,NA,4,4,MYD
815,13/10/2015,18:10:00,NA,4,4,MYD
820,15/10/2015,17:55:00,NA,2,2,MYD
823,16/10/2015,18:40:00,NA,2,2,MYD
825,17/10/2015,17:45:00,NA,2,2,MYD
828,18/10/2015,18:25:00,NA,3,3,MYD
833,20/10/2015,18:15:00,NA,4,4,MYD
839,22/10/2015,18:00:00,NA,2,2,MYD
843,23/10/2015,18:45:00,NA,1,1,MYD
845,24/10/2015,17:50:00,NA,2,2,MYD
849,25/10/2015,18:35:00,NA,2,2,MYD
851,26/10/2015,17:40:00,NA,2,2,MYD
854,27/10/2015,18:20:00,NA,4,4,MYD
860,29/10/2015,18:10:00,NA,3,3,MYD
864,30/10/2015,18:50:00,NA,3,3,MYD
866,31/10/2015,17:55:00,NA,2,2,MYD
871,1/11/2015,18:40:00,NA,2,2,MYD
873,2/11/2015,17:45:00,NA,1,1,MYD
876,3/11/2015,18:25:00,NA,3,3,MYD
881,5/11/2015,18:15:00,NA,3,3,MYD
885,6/11/2015,18:55:00,NA,1,1,MYD
887,7/11/2015,18:00:00,NA,5,5,MYD
891,8/11/2015,18:45:00,NA,3,3,MYD
893,9/11/2015,17:50:00,NA,2,2,MYD
897,10/11/2015,18:35:00,NA,1,1,MYD
899,11/11/2015,17:40:00,NA,2,2,MYD
902,12/11/2015,18:20:00,NA,4,4,MYD
908,14/11/2015,18:10:00,NA,4,4,MYD
911,15/11/2015,18:50:00,NA,2,2,MYD
913,16/11/2015,17:55:00,NA,3,3,MYD
916,17/11/2015,18:40:00,NA,2,2,MYD
918,18/11/2015,17:45:00,NA,3,3,MYD
921,19/11/2015,18:25:00,NA,3,3,MYD
923,20/11/2015,17:30:00,NA,1,1,MYD
926,21/11/2015,18:15:00,NA,4,4,MYD
932,23/11/2015,18:00:00,NA,3,3,MYD
936,24/11/2015,18:45:00,NA,2,2,MYD
937,25/11/2015,17:50:00,NA,2,2,MYD
941,26/11/2015,18:35:00,NA,2,2,MYD
946,28/11/2015,18:20:00,NA,4,4,MYD
952,30/11/2015,18:10:00,NA,3,3,MYD
955,1/12/2015,18:50:00,NA,2,2,MYD
957,2/12/2015,17:55:00,NA,4,4,MYD
961,3/12/2015,18:40:00,NA,2,2,MYD
963,4/12/2015,17:45:00,NA,1,1,MYD
966,5/12/2015,18:25:00,NA,4,4,MYD
971,7/12/2015,18:15:00,NA,4,4,MYD
977,9/12/2015,18:00:00,0.092,4,3,MYD
981,10/12/2015,18:45:00,NA,2,2,MYD
983,11/12/2015,17:50:00,NA,3,3,MYD
987,12/12/2015,18:35:00,NA,5,5,MYD
992,14/12/2015,18:20:00,NA,4,4,MYD
998,16/12/2015,18:10:00,NA,4,4,MYD
1001,17/12/2015,18:50:00,NA,2,2,MYD
1003,18/12/2015,17:55:00,NA,2,2,MYD
1007,19/12/2015,18:40:00,NA,2,2,MYD
1009,20/12/2015,17:45:00,NA,1,1,MYD
1012,21/12/2015,18:25:00,NA,4,4,MYD
1017,23/12/2015,18:15:00,NA,3,3,MYD
1023,25/12/2015,18:00:00,NA,4,4,MYD
1027,26/12/2015,18:45:00,NA,3,3,MYD
1029,27/12/2015,17:50:00,NA,2,2,MYD
1033,28/12/2015,18:35:00,NA,2,2,MYD
1038,30/12/2015,18:20:00,NA,4,4,MYD
2,1/1/2016,18:10:00,NA,4,4,MYD
5,2/1/2016,18:50:00,NA,2,2,MYD
7,3/1/2016,17:55:00,NA,2,2,MYD
11,4/1/2016,18:40:00,NA,3,3,MYD
13,5/1/2016,17:45:00,NA,1,1,MYD
16,6/1/2016,18:25:00,NA,4,4,MYD
18,7/1/2016,17:30:00,NA,2,2,MYD
21,8/1/2016,18:15:00,NA,4,4,MYD
27,10/1/2016,18:00:00,NA,2,2,MYD
31,11/1/2016,18:45:00,NA,2,2,MYD
37,13/1/2016,18:35:00,NA,3,3,MYD
42,15/1/2016,18:20:00,NA,4,4,MYD
48,17/1/2016,18:10:00,NA,3,3,MYD
52,18/1/2016,18:50:00,NA,2,2,MYD
54,19/1/2016,17:55:00,NA,3,3,MYD
59,20/1/2016,18:40:00,NA,2,2,MYD
61,21/1/2016,17:45:00,NA,2,2,MYD
64,22/1/2016,18:25:00,NA,4,4,MYD
69,24/1/2016,18:15:00,NA,4,4,MYD
75,26/1/2016,18:00:00,NA,3,3,MYD
80,27/1/2016,18:45:00,NA,1,1,MYD
82,28/1/2016,17:50:00,NA,2,2,MYD
86,29/1/2016,18:35:00,NA,1,1,MYD
91,31/1/2016,18:20:00,NA,4,4,MYD
97,2/2/2016,18:10:00,NA,4,4,MYD
103,4/2/2016,17:55:00,NA,2,2,MYD
108,5/2/2016,18:40:00,NA,3,3,MYD
113,7/2/2016,18:25:00,NA,4,4,MYD
115,8/2/2016,17:30:00,NA,3,3,MYD
118,9/2/2016,18:15:00,NA,4,4,MYD
122,10/2/2016,18:55:00,NA,2,2,MYD
124,11/2/2016,18:00:00,NA,3,3,MYD
128,12/2/2016,18:45:00,NA,2,2,MYD
130,13/2/2016,17:50:00,NA,1,1,MYD
134,14/2/2016,18:35:00,NA,3,3,MYD
139,16/2/2016,18:20:00,NA,4,4,MYD
143,18/2/2016,18:10:00,NA,5,5,MYD
149,20/2/2016,17:55:00,NA,2,2,MYD
154,21/2/2016,18:40:00,NA,3,3,MYD
156,22/2/2016,17:45:00,NA,3,3,MYD
159,23/2/2016,18:25:00,NA,3,3,MYD
165,25/2/2016,18:15:00,NA,4,4,MYD
171,27/2/2016,18:05:00,NA,5,5,MYD
175,28/2/2016,18:45:00,NA,2,2,MYD
177,29/2/2016,17:50:00,NA,1,1,MYD
181,1/3/2016,18:35:00,NA,2,2,MYD
186,3/3/2016,18:20:00,NA,2,2,MYD
192,5/3/2016,18:10:00,NA,4,4,MYD
196,6/3/2016,18:50:00,NA,2,2,MYD
198,7/3/2016,17:55:00,NA,2,2,MYD
203,8/3/2016,18:40:00,NA,2,2,MYD
205,9/3/2016,17:45:00,NA,1,1,MYD
208,10/3/2016,18:25:00,NA,3,3,MYD
214,12/3/2016,18:15:00,0.501,4,3,MYD
220,14/3/2016,18:05:00,NA,3,3,MYD
224,15/3/2016,18:45:00,NA,3,3,MYD
226,16/3/2016,17:50:00,NA,2,2,MYD
229,17/3/2016,18:35:00,NA,4,4,MYD
231,18/3/2016,17:40:00,NA,2,2,MYD
234,19/3/2016,18:20:00,NA,4,4,MYD
240,21/3/2016,18:10:00,NA,5,5,MYD
246,23/3/2016,17:55:00,NA,3,3,MYD
251,24/3/2016,18:40:00,NA,1,1,MYD
252,25/3/2016,17:45:00,NA,2,2,MYD
256,26/3/2016,18:30:00,NA,3,3,MYD
257,27/3/2016,17:30:00,0.163,2,1,MYD
261,28/3/2016,18:15:00,NA,4,4,MYD
266,30/3/2016,18:05:00,NA,3,3,MYD
270,31/3/2016,18:45:00,NA,1,1,MYD
272,1/4/2016,17:50:00,NA,2,2,MYD
276,2/4/2016,18:35:00,NA,4,4,MYD
278,3/4/2016,17:40:00,NA,2,2,MYD
281,4/4/2016,18:20:00,NA,4,4,MYD
286,6/4/2016,18:10:00,NA,3,3,MYD
290,7/4/2016,18:50:00,NA,1,1,MYD
292,8/4/2016,17:55:00,NA,2,2,MYD
297,9/4/2016,18:40:00,NA,2,2,MYD
298,10/4/2016,17:45:00,NA,2,2,MYD
302,11/4/2016,18:30:00,NA,2,2,MYD
307,13/4/2016,18:15:00,NA,3,3,MYD
311,14/4/2016,19:00:00,NA,2,2,MYD
313,15/4/2016,18:05:00,NA,5,5,MYD
317,16/4/2016,18:45:00,NA,3,3,MYD
319,17/4/2016,17:50:00,NA,1,1,MYD
322,18/4/2016,18:35:00,NA,3,3,MYD
327,20/4/2016,18:20:00,NA,3,3,MYD
331,22/4/2016,18:10:00,NA,3,3,MYD
337,24/4/2016,17:55:00,NA,2,2,MYD
342,25/4/2016,18:40:00,NA,1,1,MYD
343,26/4/2016,17:45:00,NA,2,2,MYD
347,27/4/2016,18:30:00,0.07,2,1,MYD
352,29/4/2016,18:15:00,0.071,4,3,MYD
356,30/4/2016,19:00:00,NA,2,2,MYD
358,1/5/2016,18:05:00,NA,3,3,MYD
362,2/5/2016,18:45:00,NA,3,3,MYD
364,3/5/2016,17:50:00,NA,1,1,MYD
368,4/5/2016,18:35:00,0.161,3,2,MYD
370,5/5/2016,17:40:00,NA,2,2,MYD
373,6/5/2016,18:20:00,NA,4,4,MYD
379,8/5/2016,18:10:00,NA,3,3,MYD
383,9/5/2016,18:50:00,NA,1,1,MYD
385,10/5/2016,17:55:00,0.061,2,1,MYD
390,11/5/2016,18:40:00,0.146,3,2,MYD
391,12/5/2016,17:45:00,NA,3,3,MYD
394,13/5/2016,18:25:00,NA,2,2,MYD
396,14/5/2016,17:30:00,NA,2,2,MYD
400,15/5/2016,18:15:00,0.062,4,3,MYD
404,16/5/2016,19:00:00,NA,2,2,MYD
406,17/5/2016,18:05:00,NA,3,3,MYD
410,18/5/2016,18:45:00,NA,2,2,MYD
412,19/5/2016,17:50:00,NA,1,1,MYD
416,20/5/2016,18:35:00,NA,4,4,MYD
418,21/5/2016,17:40:00,NA,2,2,MYD
421,22/5/2016,18:20:00,NA,4,4,MYD
426,24/5/2016,18:10:00,0.066,4,2,MYD
430,25/5/2016,18:50:00,NA,3,3,MYD
432,26/5/2016,17:55:00,NA,1,1,MYD
437,27/5/2016,18:40:00,NA,4,4,MYD
439,28/5/2016,17:45:00,NA,2,2,MYD
442,29/5/2016,18:25:00,NA,3,3,MYD
447,31/5/2016,18:15:00,0.118,4,3,MYD
453,2/6/2016,18:00:00,0.1,2,1,MYD
458,3/6/2016,18:45:00,NA,1,1,MYD
460,4/6/2016,17:50:00,NA,2,2,MYD
464,5/6/2016,18:35:00,NA,3,3,MYD
466,6/6/2016,17:40:00,NA,1,1,MYD
469,7/6/2016,18:20:00,NA,3,3,MYD
475,9/6/2016,18:10:00,NA,4,4,MYD
479,10/6/2016,18:50:00,NA,2,2,MYD
481,11/6/2016,17:55:00,NA,1,1,MYD
486,12/6/2016,18:40:00,NA,1,1,MYD
488,13/6/2016,17:45:00,NA,3,3,MYD
222,14/6/2016,18:25:00,NA,4,4,MYD
493,16/6/2016,18:15:00,NA,4,4,MYD
499,18/6/2016,18:00:00,NA,3,3,MYD
503,19/6/2016,18:45:00,NA,3,3,MYD
505,20/6/2016,17:50:00,NA,1,1,MYD
509,21/6/2016,18:35:00,NA,4,4,MYD
514,23/6/2016,18:20:00,NA,4,4,MYD
520,25/6/2016,18:10:00,NA,4,4,MYD
525,27/6/2016,17:55:00,NA,2,2,MYD
528,28/6/2016,18:40:00,NA,2,2,MYD
530,29/6/2016,17:45:00,NA,1,1,MYD
533,30/6/2016,18:25:00,NA,4,4,MYD
538,2/7/2016,18:15:00,NA,3,3,MYD
544,4/7/2016,18:00:00,NA,2,2,MYD
548,5/7/2016,18:45:00,NA,1,1,MYD
549,6/7/2016,17:50:00,NA,1,1,MYD
552,7/7/2016,18:35:00,NA,2,2,MYD
557,9/7/2016,18:20:00,0.135,4,3,MYD
563,11/7/2016,18:10:00,0.116,4,3,MYD
568,13/7/2016,17:55:00,NA,2,2,MYD
572,14/7/2016,18:40:00,NA,2,2,MYD
577,16/7/2016,18:25:00,NA,4,4,MYD
579,17/7/2016,17:30:00,NA,2,2,MYD
582,18/7/2016,18:15:00,NA,4,4,MYD
585,19/7/2016,18:55:00,NA,1,1,MYD
587,20/7/2016,18:00:00,NA,3,3,MYD
591,21/7/2016,18:45:00,NA,2,2,MYD
592,22/7/2016,17:50:00,NA,3,3,MYD
596,23/7/2016,18:35:00,NA,2,2,MYD
597,24/7/2016,17:35:00,NA,2,2,MYD
601,25/7/2016,18:20:00,NA,4,4,MYD
607,27/7/2016,18:10:00,NA,4,4,MYD
612,29/7/2016,17:55:00,NA,1,1,MYD
616,30/7/2016,18:40:00,NA,3,3,MYD
621,1/8/2016,18:25:00,NA,4,4,MYD
623,2/8/2016,17:30:00,NA,1,1,MYD
626,3/8/2016,18:15:00,0.155,4,3,MYD
631,5/8/2016,18:00:00,NA,2,2,MYD
635,6/8/2016,18:45:00,NA,2,2,MYD
636,7/8/2016,17:50:00,NA,1,1,MYD
640,8/8/2016,18:35:00,NA,2,2,MYD
645,10/8/2016,18:20:00,NA,4,4,MYD
651,12/8/2016,18:10:00,NA,4,4,MYD
654,13/8/2016,18:50:00,NA,1,1,MYD
656,14/8/2016,17:55:00,NA,2,2,MYD
660,15/8/2016,18:40:00,NA,1,1,MYD
664,17/8/2016,18:25:00,NA,4,4,MYD
666,18/8/2016,17:30:00,NA,2,2,MYD
669,19/8/2016,18:15:00,NA,3,3,MYD
674,21/8/2016,18:00:00,NA,3,3,MYD
678,22/8/2016,18:45:00,NA,1,1,MYD
679,23/8/2016,17:50:00,NA,3,3,MYD
682,24/8/2016,18:30:00,NA,2,2,MYD
684,25/8/2016,17:35:00,NA,3,3,MYD
688,26/8/2016,18:20:00,NA,3,3,MYD
693,28/8/2016,18:10:00,NA,4,4,MYD
698,30/8/2016,17:55:00,NA,3,3,MYD
702,31/8/2016,18:40:00,NA,3,3,MYD
707,2/9/2016,18:25:00,NA,2,2,MYD
709,3/9/2016,17:30:00,NA,2,2,MYD
712,4/9/2016,18:15:00,NA,4,4,MYD
717,6/9/2016,18:00:00,NA,2,2,MYD
721,7/9/2016,18:45:00,NA,1,1,MYD
722,8/9/2016,17:50:00,NA,2,2,MYD
725,9/9/2016,18:30:00,NA,2,2,MYD
731,11/9/2016,18:20:00,NA,4,4,MYD
736,13/9/2016,18:10:00,NA,4,4,MYD
739,14/9/2016,18:50:00,NA,1,1,MYD
741,15/9/2016,17:55:00,NA,2,2,MYD
745,16/9/2016,18:40:00,NA,2,2,MYD
749,18/9/2016,18:25:00,NA,5,5,MYD
751,19/9/2016,17:30:00,NA,2,2,MYD
755,20/9/2016,18:15:00,NA,4,4,MYD
758,21/9/2016,18:55:00,NA,1,1,MYD
760,22/9/2016,18:00:00,NA,4,4,MYD
764,23/9/2016,18:45:00,NA,1,1,MYD
765,24/9/2016,17:50:00,NA,3,3,MYD
768,25/9/2016,18:30:00,NA,2,2,MYD
774,27/9/2016,18:20:00,NA,2,2,MYD
779,29/9/2016,18:10:00,NA,4,4,MYD
784,1/10/2016,17:55:00,NA,3,3,MYD
788,2/10/2016,18:40:00,NA,2,2,MYD
790,3/10/2016,17:45:00,NA,3,3,MYD
792,4/10/2016,18:25:00,NA,2,2,MYD
797,6/10/2016,18:15:00,NA,4,4,MYD
802,8/10/2016,18:00:00,NA,3,3,MYD
806,9/10/2016,18:45:00,NA,2,2,MYD
807,10/10/2016,17:50:00,NA,2,2,MYD
810,11/10/2016,18:30:00,NA,1,1,MYD
816,13/10/2016,18:20:00,NA,4,4,MYD
821,15/10/2016,18:10:00,NA,4,4,MYD
826,17/10/2016,17:55:00,NA,2,2,MYD
830,18/10/2016,18:40:00,NA,3,3,MYD
832,19/10/2016,17:45:00,NA,2,2,MYD
834,20/10/2016,18:25:00,NA,4,4,MYD
839,22/10/2016,18:15:00,NA,4,4,MYD
844,24/10/2016,18:00:00,NA,4,4,MYD
848,25/10/2016,18:45:00,NA,1,1,MYD
849,26/10/2016,17:50:00,NA,1,1,MYD
852,27/10/2016,18:30:00,NA,2,2,MYD
858,29/10/2016,18:20:00,NA,4,4,MYD
863,31/10/2016,18:10:00,NA,3,3,MYD
866,1/11/2016,18:50:00,NA,1,1,MYD
868,2/11/2016,17:55:00,NA,2,2,MYD
872,3/11/2016,18:40:00,NA,2,2,MYD
874,4/11/2016,17:45:00,NA,3,3,MYD
877,5/11/2016,18:25:00,NA,3,3,MYD
882,7/11/2016,18:15:00,NA,4,4,MYD
887,9/11/2016,18:00:00,NA,5,5,MYD
891,10/11/2016,18:45:00,NA,1,1,MYD
892,11/11/2016,17:50:00,NA,1,1,MYD
896,12/11/2016,18:35:00,NA,2,2,MYD
901,14/11/2016,18:20:00,NA,4,4,MYD
906,16/11/2016,18:10:00,NA,4,4,MYD
909,17/11/2016,18:50:00,NA,1,1,MYD
911,18/11/2016,17:55:00,NA,1,1,MYD
915,19/11/2016,18:40:00,NA,2,2,MYD
917,20/11/2016,17:45:00,NA,1,1,MYD
