,dia,hora,AOD,n,null,tipo
781,18/7/2016,15:35:00,NA,2,2,MOD
782,18/7/2016,15:35:00,NA,2,2,MOD
785,19/7/2016,14:35:00,NA,1,1,MOD
786,19/7/2016,14:35:00,NA,1,1,MOD
795,20/7/2016,15:20:00,NA,2,2,MOD
796,20/7/2016,15:20:00,NA,2,2,MOD
801,21/7/2016,14:25:00,NA,2,2,MOD
802,21/7/2016,14:25:00,NA,2,2,MOD
811,22/7/2016,15:10:00,NA,2,2,MOD
812,22/7/2016,15:10:00,NA,2,2,MOD
815,23/7/2016,14:15:00,NA,2,2,MOD
816,23/7/2016,14:15:00,NA,2,2,MOD
825,24/7/2016,14:55:00,NA,4,4,MOD
826,24/7/2016,14:55:00,NA,4,4,MOD
831,25/7/2016,14:00:00,NA,1,1,MOD
832,25/7/2016,14:00:00,NA,1,1,MOD
841,26/7/2016,14:45:00,NA,4,4,MOD
842,26/7/2016,14:45:00,NA,4,4,MOD
853,28/7/2016,14:30:00,NA,2,2,MOD
854,28/7/2016,14:30:00,NA,2,2,MOD
863,29/7/2016,15:15:00,NA,2,2,MOD
864,29/7/2016,15:15:00,NA,2,2,MOD
866,30/7/2016,14:20:00,NA,1,1,MOD
867,30/7/2016,14:20:00,NA,1,1,MOD
876,31/7/2016,15:00:00,NA,4,4,MOD
877,31/7/2016,15:00:00,NA,4,4,MOD
892,2/8/2016,14:50:00,NA,3,3,MOD
893,2/8/2016,14:50:00,NA,3,3,MOD
898,3/8/2016,15:30:00,NA,2,2,MOD
899,3/8/2016,15:30:00,NA,2,2,MOD
904,4/8/2016,14:35:00,NA,3,3,MOD
905,4/8/2016,14:35:00,NA,3,3,MOD
913,5/8/2016,15:20:00,NA,3,3,MOD
914,5/8/2016,15:20:00,NA,3,3,MOD
919,6/8/2016,14:25:00,NA,1,1,MOD
920,6/8/2016,14:25:00,NA,1,1,MOD
931,7/8/2016,15:10:00,NA,3,3,MOD
932,7/8/2016,15:10:00,NA,3,3,MOD
945,9/8/2016,14:55:00,NA,5,5,MOD
946,9/8/2016,14:55:00,NA,5,5,MOD
961,11/8/2016,14:45:00,NA,4,4,MOD
962,11/8/2016,14:45:00,NA,4,4,MOD
967,12/8/2016,15:25:00,NA,2,2,MOD
968,12/8/2016,15:25:00,NA,2,2,MOD
972,13/8/2016,14:30:00,NA,4,4,MOD
973,13/8/2016,14:30:00,NA,4,4,MOD
979,14/8/2016,15:15:00,NA,3,3,MOD
980,14/8/2016,15:15:00,NA,3,3,MOD
983,15/8/2016,14:20:00,NA,2,2,MOD
984,15/8/2016,14:20:00,NA,2,2,MOD
993,16/8/2016,15:00:00,NA,5,5,MOD
994,16/8/2016,15:00:00,NA,5,5,MOD
997,17/8/2016,14:05:00,NA,2,2,MOD
998,17/8/2016,14:05:00,NA,2,2,MOD
1008,18/8/2016,14:50:00,NA,4,4,MOD
1009,18/8/2016,14:50:00,NA,4,4,MOD
119,20/8/2016,14:35:00,NA,2,2,MOD
1030,21/8/2016,15:20:00,NA,3,3,MOD
1031,21/8/2016,15:20:00,NA,3,3,MOD
1036,22/8/2016,14:25:00,NA,3,3,MOD
1037,22/8/2016,14:25:00,NA,3,3,MOD
1046,23/8/2016,15:10:00,NA,2,2,MOD
1047,23/8/2016,15:10:00,NA,2,2,MOD
1050,24/8/2016,14:15:00,NA,3,3,MOD
1059,25/8/2016,14:55:00,NA,4,4,MOD
1060,25/8/2016,14:55:00,NA,4,4,MOD
1065,26/8/2016,14:00:00,NA,3,3,MOD
1066,26/8/2016,14:00:00,NA,3,3,MOD
1071,26/8/2016,15:40:00,NA,2,2,MOD
1072,26/8/2016,15:40:00,NA,2,2,MOD
1077,27/8/2016,14:45:00,NA,4,4,MOD
1078,27/8/2016,14:45:00,NA,4,4,MOD
1083,28/8/2016,15:25:00,NA,2,2,MOD
1084,28/8/2016,15:25:00,NA,2,2,MOD
1088,29/8/2016,14:30:00,NA,3,3,MOD
1089,29/8/2016,14:30:00,NA,3,3,MOD
1097,30/8/2016,15:15:00,NA,4,4,MOD
1098,30/8/2016,15:15:00,NA,4,4,MOD
1101,31/8/2016,14:20:00,NA,2,2,MOD
1102,31/8/2016,14:20:00,NA,2,2,MOD
1109,1/9/2016,15:00:00,NA,4,4,MOD
1112,2/9/2016,14:05:00,NA,1,1,MOD
1118,3/9/2016,14:50:00,NA,4,4,MOD
1121,4/9/2016,15:30:00,NA,2,2,MOD
1124,5/9/2016,14:35:00,NA,4,4,MOD
1129,6/9/2016,15:20:00,NA,1,1,MOD
1132,7/9/2016,14:25:00,NA,3,3,MOD
1137,8/9/2016,15:05:00,NA,5,5,MOD
1139,9/9/2016,14:10:00,NA,1,1,MOD
1145,10/9/2016,14:55:00,NA,4,4,MOD
1153,12/9/2016,14:45:00,NA,4,4,MOD
1156,13/9/2016,15:25:00,NA,2,2,MOD
1159,14/9/2016,14:30:00,NA,2,2,MOD
1164,15/9/2016,15:15:00,NA,4,4,MOD
1166,16/9/2016,14:20:00,NA,2,2,MOD
1171,17/9/2016,15:00:00,NA,3,3,MOD
1174,18/9/2016,14:05:00,NA,1,1,MOD
1179,19/9/2016,14:50:00,NA,4,4,MOD
1182,20/9/2016,15:30:00,NA,2,2,MOD
1185,21/9/2016,14:35:00,NA,3,3,MOD
1190,22/9/2016,15:20:00,NA,1,1,MOD
1193,23/9/2016,14:25:00,NA,2,2,MOD
1198,24/9/2016,15:05:00,NA,2,2,MOD
1200,25/9/2016,14:10:00,NA,1,1,MOD
1206,26/9/2016,14:55:00,NA,4,4,MOD
1214,28/9/2016,14:45:00,NA,4,4,MOD
1217,29/9/2016,15:25:00,NA,3,3,MOD
1220,30/9/2016,14:30:00,0.285,4,3,MOD
1226,1/10/2016,15:15:00,NA,3,3,MOD
1228,2/10/2016,14:20:00,NA,1,1,MOD
1233,3/10/2016,15:00:00,NA,3,3,MOD
1241,5/10/2016,14:50:00,NA,4,4,MOD
1244,6/10/2016,15:30:00,NA,2,2,MOD
1247,7/10/2016,14:35:00,NA,3,3,MOD
1252,8/10/2016,15:20:00,NA,1,1,MOD
1255,9/10/2016,14:25:00,0.308,3,2,MOD
1260,10/10/2016,15:05:00,NA,3,3,MOD
1262,11/10/2016,14:10:00,NA,3,3,MOD
1268,12/10/2016,14:55:00,NA,4,4,MOD
1276,14/10/2016,14:45:00,NA,3,3,MOD
1279,15/10/2016,15:25:00,NA,1,1,MOD
1282,16/10/2016,14:30:00,NA,4,4,MOD
1287,17/10/2016,15:15:00,NA,2,2,MOD
1289,18/10/2016,14:20:00,NA,2,2,MOD
1294,19/10/2016,15:00:00,0.361,4,3,MOD
1299,21/10/2016,14:50:00,0.589,3,2,MOD
1302,22/10/2016,15:30:00,0.27,2,0,MOD
1305,23/10/2016,14:35:00,NA,3,3,MOD
1310,24/10/2016,15:20:00,NA,1,1,MOD
1313,25/10/2016,14:25:00,0.315,2,1,MOD
1318,26/10/2016,15:05:00,0.144,2,1,MOD
1320,27/10/2016,14:10:00,0.251,2,0,MOD
1326,28/10/2016,14:55:00,NA,4,4,MOD
1329,29/10/2016,14:00:00,NA,1,1,MOD
1334,30/10/2016,14:45:00,NA,4,4,MOD
1337,31/10/2016,15:25:00,NA,2,2,MOD
1340,1/11/2016,14:30:00,NA,4,4,MOD
1345,2/11/2016,15:15:00,NA,2,2,MOD
1347,3/11/2016,14:20:00,0.263,3,1,MOD
1352,4/11/2016,15:00:00,NA,3,3,MOD
1360,6/11/2016,14:50:00,NA,4,4,MOD
1363,7/11/2016,15:30:00,0.1205,2,0,MOD
1366,8/11/2016,14:35:00,NA,2,2,MOD
1371,9/11/2016,15:20:00,0.148,2,1,MOD
1373,10/11/2016,14:25:00,NA,2,2,MOD
1378,11/11/2016,15:05:00,NA,3,3,MOD
1380,12/11/2016,14:10:00,NA,3,3,MOD
1386,13/11/2016,14:55:00,NA,4,4,MOD
1394,15/11/2016,14:45:00,NA,4,4,MOD
1397,16/11/2016,15:25:00,0.146,2,0,MOD
1400,17/11/2016,14:30:00,0.296,4,3,MOD
1405,18/11/2016,15:15:00,NA,1,1,MOD
1407,19/11/2016,14:20:00,NA,2,2,MOD
1412,20/11/2016,15:00:00,NA,4,4,MOD
1420,22/11/2016,14:50:00,0.598,4,3,MOD
1423,23/11/2016,15:30:00,NA,3,3,MOD
1426,24/11/2016,14:35:00,0.442,3,2,MOD
1431,25/11/2016,15:20:00,0.324,1,0,MOD
1434,26/11/2016,14:25:00,0.343,2,1,MOD
1439,27/11/2016,15:05:00,NA,3,3,MOD
1441,28/11/2016,14:10:00,0.203,1,0,MOD
1447,29/11/2016,14:55:00,NA,4,4,MOD
1450,30/11/2016,14:00:00,0.459,1,0,MOD
1455,1/12/2016,14:45:00,NA,4,4,MOD
1458,2/12/2016,15:25:00,0.1905,2,0,MOD
1461,3/12/2016,14:30:00,NA,4,4,MOD
1467,4/12/2016,15:15:00,NA,2,2,MOD
1469,5/12/2016,14:20:00,0.318,3,0,MOD
1474,6/12/2016,15:00:00,NA,4,4,MOD
1482,8/12/2016,14:50:00,NA,4,4,MOD
1485,9/12/2016,15:30:00,NA,2,2,MOD
1488,10/12/2016,14:35:00,NA,4,4,MOD
1493,11/12/2016,15:20:00,0.266,2,1,MOD
1496,12/12/2016,14:25:00,0.409,3,1,MOD
1501,13/12/2016,15:05:00,NA,6,6,MOD
1503,14/12/2016,14:10:00,0.2,2,0,MOD
1509,15/12/2016,14:55:00,NA,3,3,MOD
1512,16/12/2016,14:00:00,NA,1,1,MOD
1517,17/12/2016,14:45:00,NA,3,3,MOD
1520,18/12/2016,15:25:00,0.157,2,1,MOD
1523,19/12/2016,14:30:00,0.349,3,2,MOD
1528,20/12/2016,15:15:00,NA,1,1,MOD
1530,21/12/2016,14:20:00,NA,1,1,MOD
1535,22/12/2016,15:00:00,NA,4,4,MOD
1543,24/12/2016,14:50:00,NA,4,4,MOD
1546,25/12/2016,15:30:00,0.517,2,1,MOD
1549,26/12/2016,14:35:00,NA,3,3,MOD
1554,27/12/2016,15:20:00,0.087,1,0,MOD
1556,28/12/2016,14:25:00,NA,3,3,MOD
1561,29/12/2016,15:05:00,NA,3,3,MOD
1563,30/12/2016,14:10:00,0.4725,2,0,MOD
1569,31/12/2016,14:55:00,NA,5,5,MOD
7,2/1/2017,14:45:00,NA,4,4,MOD
10,3/1/2017,15:25:00,NA,1,1,MOD
13,4/1/2017,14:30:00,0.392,2,1,MOD
18,5/1/2017,15:15:00,NA,3,3,MOD
20,6/1/2017,14:20:00,0.322,1,0,MOD
25,7/1/2017,15:00:00,NA,2,2,MOD
28,8/1/2017,14:05:00,0.364,1,0,MOD
33,9/1/2017,14:50:00,NA,4,4,MOD
36,10/1/2017,15:30:00,NA,1,1,MOD
39,11/1/2017,14:35:00,NA,4,4,MOD
44,12/1/2017,15:20:00,NA,1,1,MOD
46,13/1/2017,14:25:00,0.393,3,1,MOD
51,14/1/2017,15:05:00,NA,2,2,MOD
53,15/1/2017,14:10:00,0.287,2,1,MOD
59,16/1/2017,14:55:00,NA,4,4,MOD
67,18/1/2017,14:45:00,NA,4,4,MOD
70,19/1/2017,15:25:00,NA,2,2,MOD
73,20/1/2017,14:30:00,0.686,3,2,MOD
78,21/1/2017,15:15:00,NA,2,2,MOD
80,22/1/2017,14:20:00,NA,1,1,MOD
85,23/1/2017,15:00:00,NA,4,4,MOD
88,24/1/2017,14:05:00,0.504,2,1,MOD
94,25/1/2017,14:50:00,0.55,4,3,MOD
100,27/1/2017,14:35:00,0.7175,4,2,MOD
105,28/1/2017,15:20:00,NA,1,1,MOD
107,29/1/2017,14:25:00,0.825,3,2,MOD
112,30/1/2017,15:05:00,NA,2,2,MOD
115,31/1/2017,14:10:00,0.4835,2,0,MOD
121,1/2/2017,14:55:00,NA,2,2,MOD
129,3/2/2017,14:45:00,NA,3,3,MOD
132,4/2/2017,15:25:00,NA,1,1,MOD
135,5/2/2017,14:30:00,NA,2,2,MOD
140,6/2/2017,15:15:00,0.141,3,2,MOD
142,7/2/2017,14:20:00,NA,1,1,MOD
147,8/2/2017,15:00:00,NA,3,3,MOD
156,10/2/2017,14:50:00,NA,4,4,MOD
159,11/2/2017,15:30:00,0.029,1,0,MOD
162,12/2/2017,14:35:00,NA,4,4,MOD
167,13/2/2017,15:20:00,NA,2,2,MOD
169,14/2/2017,14:25:00,NA,2,2,MOD
174,15/2/2017,15:05:00,NA,1,1,MOD
177,16/2/2017,14:10:00,0.279,2,1,MOD
181,17/2/2017,14:55:00,NA,4,4,MOD
189,19/2/2017,14:45:00,NA,5,5,MOD
192,20/2/2017,15:25:00,0.069,2,1,MOD
195,21/2/2017,14:30:00,0.283,4,3,MOD
200,22/2/2017,15:15:00,0.1185,3,1,MOD
202,23/2/2017,14:20:00,NA,1,1,MOD
207,24/2/2017,15:00:00,0.412,4,3,MOD
216,26/2/2017,14:50:00,NA,4,4,MOD
219,27/2/2017,15:30:00,NA,3,3,MOD
222,28/2/2017,14:35:00,NA,3,3,MOD
229,1/3/2017,15:20:00,NA,1,1,MOD
230,1/3/2017,15:20:00,NA,1,1,MOD
233,2/3/2017,14:25:00,NA,2,2,MOD
234,2/3/2017,14:25:00,NA,2,2,MOD
243,3/3/2017,15:05:00,NA,3,3,MOD
244,3/3/2017,15:05:00,NA,3,3,MOD
247,4/3/2017,14:10:00,NA,2,2,MOD
248,4/3/2017,14:10:00,NA,2,2,MOD
259,5/3/2017,14:55:00,NA,4,4,MOD
260,5/3/2017,14:55:00,NA,4,4,MOD
265,6/3/2017,14:00:00,NA,1,1,MOD
266,6/3/2017,14:00:00,NA,1,1,MOD
273,7/3/2017,14:45:00,NA,4,4,MOD
274,7/3/2017,14:45:00,NA,4,4,MOD
279,8/3/2017,15:25:00,NA,3,3,MOD
280,8/3/2017,15:25:00,NA,3,3,MOD
285,9/3/2017,14:30:00,0.257,4,3,MOD
286,9/3/2017,14:30:00,0.257,4,3,MOD
295,10/3/2017,15:15:00,NA,3,3,MOD
296,10/3/2017,15:15:00,NA,3,3,MOD
299,11/3/2017,14:20:00,NA,3,3,MOD
300,11/3/2017,14:20:00,NA,3,3,MOD
309,12/3/2017,15:00:00,NA,4,4,MOD
310,12/3/2017,15:00:00,NA,4,4,MOD
327,14/3/2017,14:50:00,NA,4,4,MOD
328,14/3/2017,14:50:00,NA,4,4,MOD
333,15/3/2017,15:30:00,0.186,2,1,MOD
334,15/3/2017,15:30:00,0.186,2,1,MOD
339,16/3/2017,14:35:00,NA,3,3,MOD
340,16/3/2017,14:35:00,NA,3,3,MOD
348,17/3/2017,15:20:00,0.147,2,1,MOD
349,17/3/2017,15:20:00,0.147,2,1,MOD
352,18/3/2017,14:25:00,NA,2,2,MOD
353,18/3/2017,14:25:00,NA,2,2,MOD
362,19/3/2017,15:05:00,NA,2,2,MOD
363,19/3/2017,15:05:00,NA,2,2,MOD
365,20/3/2017,14:10:00,NA,1,1,MOD
366,20/3/2017,14:10:00,NA,1,1,MOD
377,21/3/2017,14:55:00,NA,4,4,MOD
378,21/3/2017,14:55:00,NA,4,4,MOD
393,23/3/2017,14:45:00,NA,4,4,MOD
394,23/3/2017,14:45:00,NA,4,4,MOD
399,24/3/2017,15:25:00,NA,2,2,MOD
400,24/3/2017,15:25:00,NA,2,2,MOD
405,25/3/2017,14:30:00,NA,2,2,MOD
406,25/3/2017,14:30:00,NA,2,2,MOD
414,26/3/2017,15:15:00,NA,1,1,MOD
417,27/3/2017,14:20:00,NA,1,1,MOD
418,27/3/2017,14:20:00,NA,1,1,MOD
426,28/3/2017,15:00:00,0.17,3,2,MOD
427,28/3/2017,15:00:00,0.17,3,2,MOD
444,30/3/2017,14:50:00,NA,4,4,MOD
445,30/3/2017,14:50:00,NA,4,4,MOD
450,31/3/2017,15:30:00,0.169,1,0,MOD
451,31/3/2017,15:30:00,0.169,1,0,MOD
456,1/4/2017,14:35:00,NA,4,4,MOD
457,1/4/2017,14:35:00,NA,4,4,MOD
466,2/4/2017,15:20:00,NA,2,2,MOD
467,2/4/2017,15:20:00,NA,2,2,MOD
469,3/4/2017,14:25:00,NA,1,1,MOD
478,4/4/2017,15:05:00,NA,2,2,MOD
479,4/4/2017,15:05:00,NA,2,2,MOD
482,5/4/2017,14:10:00,0.171,3,2,MOD
493,6/4/2017,14:55:00,NA,4,4,MOD
508,8/4/2017,14:45:00,NA,4,4,MOD
509,8/4/2017,14:45:00,NA,4,4,MOD
514,9/4/2017,15:25:00,NA,3,3,MOD
519,10/4/2017,14:30:00,NA,2,2,MOD
520,10/4/2017,14:30:00,NA,2,2,MOD
529,11/4/2017,15:15:00,NA,1,1,MOD
530,11/4/2017,15:15:00,NA,1,1,MOD
535,13/4/2017,15:00:00,NA,5,5,MOD
536,13/4/2017,15:00:00,NA,5,5,MOD
541,14/4/2017,14:05:00,NA,1,1,MOD
542,14/4/2017,14:05:00,NA,1,1,MOD
553,15/4/2017,14:50:00,NA,4,4,MOD
554,15/4/2017,14:50:00,NA,4,4,MOD
565,17/4/2017,14:35:00,NA,4,4,MOD
566,17/4/2017,14:35:00,NA,4,4,MOD
573,18/4/2017,15:20:00,NA,3,3,MOD
574,18/4/2017,15:20:00,NA,3,3,MOD
577,19/4/2017,14:25:00,NA,2,2,MOD
578,19/4/2017,14:25:00,NA,2,2,MOD
587,20/4/2017,15:05:00,NA,3,3,MOD
588,20/4/2017,15:05:00,NA,3,3,MOD
590,21/4/2017,14:10:00,NA,2,2,MOD
591,21/4/2017,14:10:00,NA,2,2,MOD
602,22/4/2017,14:55:00,NA,4,4,MOD
617,25/4/2017,15:25:00,NA,2,2,MOD
618,25/4/2017,15:25:00,NA,2,2,MOD
623,26/4/2017,14:30:00,NA,2,2,MOD
624,26/4/2017,14:30:00,NA,2,2,MOD
633,27/4/2017,15:15:00,NA,1,1,MOD
634,27/4/2017,15:15:00,NA,1,1,MOD
637,28/4/2017,14:20:00,NA,2,2,MOD
638,28/4/2017,14:20:00,NA,2,2,MOD
647,29/4/2017,15:00:00,NA,3,3,MOD
648,29/4/2017,15:00:00,NA,3,3,MOD
653,30/4/2017,14:05:00,NA,1,1,MOD
654,30/4/2017,14:05:00,NA,1,1,MOD
662,1/5/2017,14:50:00,NA,4,4,MOD
663,1/5/2017,14:50:00,NA,4,4,MOD
668,2/5/2017,15:30:00,NA,1,1,MOD
669,2/5/2017,15:30:00,NA,1,1,MOD
674,3/5/2017,14:35:00,NA,4,4,MOD
675,3/5/2017,14:35:00,NA,4,4,MOD
684,4/5/2017,15:20:00,NA,3,3,MOD
685,4/5/2017,15:20:00,NA,3,3,MOD
688,5/5/2017,14:25:00,NA,3,3,MOD
689,5/5/2017,14:25:00,NA,3,3,MOD
698,6/5/2017,15:05:00,NA,1,1,MOD
699,6/5/2017,15:05:00,NA,1,1,MOD
702,7/5/2017,14:10:00,NA,2,2,MOD
713,8/5/2017,14:55:00,NA,4,4,MOD
714,8/5/2017,14:55:00,NA,4,4,MOD
729,10/5/2017,14:45:00,NA,3,3,MOD
730,10/5/2017,14:45:00,NA,3,3,MOD
735,11/5/2017,15:25:00,NA,2,2,MOD
736,11/5/2017,15:25:00,NA,2,2,MOD
741,12/5/2017,14:30:00,NA,1,1,MOD
742,12/5/2017,14:30:00,NA,1,1,MOD
751,13/5/2017,15:15:00,NA,2,2,MOD
752,13/5/2017,15:15:00,NA,2,2,MOD
755,14/5/2017,14:20:00,NA,1,1,MOD
756,14/5/2017,14:20:00,NA,1,1,MOD
765,15/5/2017,15:00:00,NA,3,3,MOD
766,15/5/2017,15:00:00,NA,3,3,MOD
771,16/5/2017,14:05:00,NA,1,1,MOD
772,16/5/2017,14:05:00,NA,1,1,MOD
781,17/5/2017,14:50:00,NA,4,4,MOD
782,17/5/2017,14:50:00,NA,4,4,MOD
787,18/5/2017,15:30:00,NA,1,1,MOD
788,18/5/2017,15:30:00,NA,1,1,MOD
793,19/5/2017,14:35:00,NA,4,4,MOD
794,19/5/2017,14:35:00,NA,4,4,MOD
803,20/5/2017,15:20:00,NA,2,2,MOD
804,20/5/2017,15:20:00,NA,2,2,MOD
807,21/5/2017,14:25:00,NA,1,1,MOD
808,21/5/2017,14:25:00,NA,1,1,MOD
817,22/5/2017,15:05:00,NA,2,2,MOD
818,22/5/2017,15:05:00,NA,2,2,MOD
821,23/5/2017,14:10:00,NA,2,2,MOD
822,23/5/2017,14:10:00,NA,2,2,MOD
833,24/5/2017,14:55:00,NA,4,4,MOD
834,24/5/2017,14:55:00,NA,4,4,MOD
849,26/5/2017,14:45:00,NA,3,3,MOD
850,26/5/2017,14:45:00,NA,3,3,MOD
855,27/5/2017,15:25:00,NA,2,2,MOD
856,27/5/2017,15:25:00,NA,2,2,MOD
861,28/5/2017,14:30:00,NA,2,2,MOD
862,28/5/2017,14:30:00,NA,2,2,MOD
871,29/5/2017,15:15:00,NA,2,2,MOD
872,29/5/2017,15:15:00,NA,2,2,MOD
885,31/5/2017,15:00:00,NA,3,3,MOD
886,31/5/2017,15:00:00,NA,3,3,MOD
891,1/6/2017,14:05:00,NA,2,2,MOD
892,1/6/2017,14:05:00,NA,2,2,MOD
569,1/6/2017,18:20:00,NA,4,4,MYD
901,2/6/2017,14:50:00,NA,4,4,MOD
902,2/6/2017,14:50:00,NA,4,4,MOD
574,2/6/2017,19:05:00,NA,1,1,MYD
577,3/6/2017,18:10:00,NA,3,3,MYD
913,4/6/2017,14:35:00,NA,4,4,MOD
914,4/6/2017,14:35:00,NA,4,4,MOD
583,4/6/2017,18:55:00,NA,2,2,MYD
923,5/6/2017,15:20:00,NA,1,1,MOD
924,5/6/2017,15:20:00,NA,1,1,MOD
927,6/6/2017,14:25:00,NA,3,3,MOD
928,6/6/2017,14:25:00,NA,3,3,MOD
590,6/6/2017,18:40:00,NA,4,4,MYD
937,7/6/2017,15:05:00,NA,2,2,MOD
938,7/6/2017,15:05:00,NA,2,2,MOD
941,8/6/2017,14:10:00,NA,1,1,MOD
942,8/6/2017,14:10:00,NA,1,1,MOD
953,9/6/2017,14:55:00,NA,3,3,MOD
954,9/6/2017,14:55:00,NA,3,3,MOD
969,11/6/2017,14:45:00,NA,4,4,MOD
970,11/6/2017,14:45:00,NA,4,4,MOD
975,12/6/2017,15:25:00,NA,2,2,MOD
976,12/6/2017,15:25:00,NA,2,2,MOD
981,13/6/2017,14:30:00,NA,2,2,MOD
982,13/6/2017,14:30:00,NA,2,2,MOD
991,14/6/2017,15:15:00,NA,1,1,MOD
992,14/6/2017,15:15:00,NA,1,1,MOD
995,15/6/2017,14:20:00,NA,2,2,MOD
996,15/6/2017,14:20:00,NA,2,2,MOD
1005,16/6/2017,15:00:00,NA,4,4,MOD
1006,16/6/2017,15:00:00,NA,4,4,MOD
1021,18/6/2017,14:50:00,NA,4,4,MOD
1022,18/6/2017,14:50:00,NA,4,4,MOD
1033,20/6/2017,14:35:00,NA,4,4,MOD
1034,20/6/2017,14:35:00,NA,4,4,MOD
1041,21/6/2017,15:20:00,NA,3,3,MOD
1043,22/6/2017,14:25:00,NA,1,1,MOD
1073,1/7/2017,14:20:00,NA,1,1,MOD
1078,2/7/2017,15:00:00,NA,5,5,MOD
1081,3/7/2017,14:05:00,NA,1,1,MOD
1086,4/7/2017,14:50:00,NA,4,4,MOD
1092,6/7/2017,14:35:00,NA,4,4,MOD
1097,7/7/2017,15:20:00,NA,3,3,MOD
1099,8/7/2017,14:25:00,NA,3,3,MOD
1104,9/7/2017,15:05:00,NA,2,2,MOD
1106,10/7/2017,14:10:00,NA,2,2,MOD
1112,11/7/2017,14:55:00,NA,4,4,MOD
1115,12/7/2017,14:00:00,NA,1,1,MOD
1120,13/7/2017,14:45:00,NA,4,4,MOD
1123,14/7/2017,15:25:00,NA,2,2,MOD
1126,15/7/2017,14:30:00,NA,4,4,MOD
1132,16/7/2017,15:15:00,NA,3,3,MOD
1134,17/7/2017,14:20:00,NA,1,1,MOD
1139,18/7/2017,15:00:00,NA,4,4,MOD
1147,20/7/2017,14:50:00,NA,4,4,MOD
1150,21/7/2017,15:30:00,NA,1,1,MOD
189,22/7/2017,14:35:00,NA,4,4,MOD
1157,23/7/2017,15:20:00,NA,1,1,MOD
1160,24/7/2017,14:25:00,NA,3,3,MOD
1165,25/7/2017,15:05:00,NA,3,3,MOD
1173,27/7/2017,14:55:00,NA,4,4,MOD
1176,28/7/2017,14:00:00,NA,1,1,MOD
1178,28/7/2017,15:40:00,NA,2,2,MOD
1181,29/7/2017,14:45:00,NA,4,4,MOD
1187,31/7/2017,14:30:00,NA,2,2,MOD
1192,1/8/2017,15:15:00,NA,3,3,MOD
1194,2/8/2017,14:20:00,NA,1,1,MOD
1199,3/8/2017,15:00:00,NA,5,5,MOD
1202,4/8/2017,14:05:00,NA,2,2,MOD
1207,5/8/2017,14:50:00,NA,4,4,MOD
1210,6/8/2017,15:30:00,NA,1,1,MOD
1213,7/8/2017,14:35:00,NA,5,5,MOD
1218,8/8/2017,15:20:00,NA,3,3,MOD
1221,9/8/2017,14:25:00,NA,2,2,MOD
1226,10/8/2017,15:10:00,NA,5,5,MOD
1228,11/8/2017,14:15:00,NA,1,1,MOD
1233,12/8/2017,14:55:00,NA,4,4,MOD
1236,13/8/2017,14:00:00,NA,2,2,MOD
1238,13/8/2017,15:40:00,NA,1,1,MOD
1241,14/8/2017,14:45:00,NA,4,4,MOD
1244,15/8/2017,15:25:00,NA,2,2,MOD
1247,16/8/2017,14:30:00,NA,2,2,MOD
1252,17/8/2017,15:15:00,NA,3,3,MOD
1254,18/8/2017,14:20:00,NA,2,2,MOD
1259,19/8/2017,15:00:00,NA,3,3,MOD
1262,20/8/2017,14:05:00,NA,3,3,MOD
1268,21/8/2017,14:50:00,NA,4,4,MOD
1274,23/8/2017,14:35:00,NA,3,3,MOD
1279,24/8/2017,15:20:00,NA,3,3,MOD
1282,25/8/2017,14:25:00,NA,2,2,MOD
1287,26/8/2017,15:10:00,NA,2,2,MOD
1289,27/8/2017,14:15:00,NA,2,2,MOD
1294,28/8/2017,14:55:00,NA,4,4,MOD
1297,29/8/2017,14:00:00,NA,1,1,MOD
1299,29/8/2017,15:40:00,NA,2,2,MOD
1302,30/8/2017,14:45:00,NA,4,4,MOD
1305,31/8/2017,15:25:00,NA,3,3,MOD
1308,1/9/2017,14:30:00,NA,3,3,MOD
1313,2/9/2017,15:15:00,NA,1,1,MOD
1315,3/9/2017,14:20:00,NA,1,1,MOD
1320,4/9/2017,15:00:00,NA,5,5,MOD
1323,5/9/2017,14:05:00,NA,2,2,MOD
1329,6/9/2017,14:50:00,NA,5,5,MOD
1335,8/9/2017,14:35:00,NA,4,4,MOD
1343,10/9/2017,14:25:00,NA,1,1,MOD
1348,11/9/2017,15:10:00,NA,2,2,MOD
1350,12/9/2017,14:15:00,NA,3,3,MOD
1355,13/9/2017,14:55:00,NA,3,3,MOD
1361,14/9/2017,15:40:00,NA,1,1,MOD
1364,15/9/2017,14:45:00,NA,3,3,MOD
1367,16/9/2017,15:25:00,NA,3,3,MOD
1370,17/9/2017,14:30:00,NA,3,3,MOD
1375,18/9/2017,15:15:00,NA,1,1,MOD
1377,19/9/2017,14:20:00,NA,2,2,MOD
1382,20/9/2017,15:00:00,NA,5,5,MOD
1385,21/9/2017,14:05:00,NA,2,2,MOD
1391,22/9/2017,14:50:00,NA,5,5,MOD
1397,24/9/2017,14:35:00,NA,3,3,MOD
1402,25/9/2017,15:20:00,NA,1,1,MOD
1405,26/9/2017,14:25:00,NA,3,3,MOD
1410,27/9/2017,15:10:00,NA,1,1,MOD
1411,28/9/2017,14:10:00,NA,1,1,MOD
1412,28/9/2017,14:15:00,NA,1,1,MOD
1417,29/9/2017,14:55:00,NA,4,4,MOD
1422,30/9/2017,15:40:00,NA,2,2,MOD
