,dia,hora,AOD,n,null,tipo
327,17/5/2022,20:40:00,0.46,2,0,MYD
388,17/5/2022,17:30:00,0.413,1,0,MOD
329,18/5/2022,19:45:00,0.383,3,0,MYD
389,18/5/2022,16:35:00,0.352,2,0,MOD
332,19/5/2022,20:25:00,NA,3,3,MYD
392,19/5/2022,17:15:00,0.334,4,2,MOD
333,20/5/2022,19:30:00,0.752,2,1,MYD
394,20/5/2022,16:20:00,0.4345,2,0,MOD
337,21/5/2022,20:15:00,0.766,3,1,MYD
398,21/5/2022,17:05:00,0.5895,3,1,MOD
343,23/5/2022,20:00:00,NA,4,4,MYD
402,23/5/2022,16:50:00,0.73,3,0,MOD
407,24/5/2022,17:35:00,0.709,1,0,MOD
348,25/5/2022,19:50:00,0.639,1,0,MYD
409,25/5/2022,16:40:00,NA,3,3,MOD
351,26/5/2022,20:30:00,NA,3,3,MYD
414,26/5/2022,17:25:00,0.407,2,1,MOD
352,27/5/2022,19:35:00,0.325,1,0,MYD
415,27/5/2022,16:25:00,NA,2,2,MOD
357,28/5/2022,20:20:00,0.526,3,2,MYD
419,28/5/2022,17:10:00,NA,4,4,MOD
359,29/5/2022,19:25:00,NA,2,2,MYD
363,30/5/2022,20:05:00,NA,4,4,MYD
424,30/5/2022,17:00:00,0.6995,4,2,MOD
428,31/5/2022,17:40:00,NA,2,2,MOD
368,1/6/2022,19:55:00,NA,4,4,MYD
430,1/6/2022,16:45:00,NA,2,2,MOD
372,3/6/2022,19:40:00,0.272,3,1,MYD
377,4/6/2022,20:25:00,NA,1,1,MYD
440,4/6/2022,17:15:00,0.4015,4,2,MOD
379,5/6/2022,19:30:00,NA,1,1,MYD
383,6/6/2022,20:10:00,0.7035,4,2,MYD
445,6/6/2022,17:05:00,NA,4,4,MOD
449,7/6/2022,17:45:00,0.125,3,2,MOD
388,8/6/2022,20:00:00,NA,3,3,MYD
451,8/6/2022,16:50:00,NA,4,4,MOD
391,9/6/2022,20:40:00,NA,3,3,MYD
455,9/6/2022,17:35:00,NA,1,1,MOD
392,10/6/2022,19:45:00,NA,5,5,MYD
457,10/6/2022,16:40:00,NA,3,3,MOD
396,11/6/2022,20:30:00,NA,3,3,MYD
461,11/6/2022,17:20:00,NA,2,2,MOD
398,12/6/2022,19:35:00,NA,1,1,MYD
463,12/6/2022,16:25:00,NA,3,3,MOD
402,13/6/2022,20:15:00,NA,3,3,MYD
467,13/6/2022,17:10:00,0.89,4,3,MOD
404,14/6/2022,19:20:00,NA,3,3,MYD
408,15/6/2022,20:05:00,NA,4,4,MYD
472,15/6/2022,16:55:00,NA,4,4,MOD
476,16/6/2022,17:40:00,NA,2,2,MOD
412,17/6/2022,19:50:00,NA,2,2,MYD
478,17/6/2022,16:45:00,NA,4,4,MOD
416,18/6/2022,20:35:00,NA,2,2,MYD
482,18/6/2022,17:30:00,NA,2,2,MOD
418,19/6/2022,19:40:00,NA,1,1,MYD
484,19/6/2022,16:35:00,NA,3,3,MOD
421,20/6/2022,20:20:00,NA,2,2,MYD
488,20/6/2022,17:15:00,NA,4,4,MOD
423,21/6/2022,19:25:00,NA,2,2,MYD
427,22/6/2022,20:10:00,NA,3,3,MYD
493,22/6/2022,17:05:00,NA,4,4,MOD
431,24/6/2022,19:55:00,NA,4,4,MYD
498,24/6/2022,16:50:00,NA,2,2,MOD
435,25/6/2022,20:40:00,NA,2,2,MYD
502,25/6/2022,17:35:00,NA,1,1,MOD
437,26/6/2022,19:45:00,NA,3,3,MYD
503,26/6/2022,16:40:00,NA,1,1,MOD
441,27/6/2022,20:25:00,NA,3,3,MYD
506,27/6/2022,17:20:00,NA,5,5,MOD
443,28/6/2022,19:30:00,NA,1,1,MYD
508,28/6/2022,16:25:00,NA,2,2,MOD
448,29/6/2022,20:15:00,NA,4,4,MYD
513,29/6/2022,17:10:00,NA,3,3,MOD
450,30/6/2022,19:20:00,NA,1,1,MYD
453,1/7/2022,20:00:00,NA,4,4,MYD
517,1/7/2022,16:55:00,NA,4,4,MOD
457,2/7/2022,20:45:00,NA,1,1,MYD
521,2/7/2022,17:40:00,NA,2,2,MOD
459,3/7/2022,19:50:00,0.669,2,1,MYD
523,3/7/2022,16:45:00,NA,4,4,MOD
462,4/7/2022,20:30:00,NA,1,1,MYD
525,4/7/2022,17:25:00,NA,3,3,MOD
464,5/7/2022,19:35:00,NA,3,3,MYD
527,5/7/2022,16:30:00,NA,2,2,MOD
469,6/7/2022,20:20:00,NA,2,2,MYD
531,6/7/2022,17:15:00,NA,4,4,MOD
533,7/7/2022,16:20:00,NA,1,1,MOD
474,8/7/2022,20:05:00,NA,4,4,MYD
536,8/7/2022,17:05:00,NA,4,4,MOD
539,9/7/2022,17:45:00,NA,1,1,MOD
479,10/7/2022,19:50:00,NA,4,4,MYD
541,10/7/2022,16:50:00,NA,3,3,MOD
485,12/7/2022,19:40:00,NA,3,3,MYD
547,12/7/2022,16:40:00,NA,3,3,MOD
488,13/7/2022,20:20:00,NA,3,3,MYD
550,13/7/2022,17:20:00,NA,2,2,MOD
490,14/7/2022,19:25:00,NA,2,2,MYD
552,14/7/2022,16:25:00,NA,1,1,MOD
494,15/7/2022,20:10:00,NA,4,4,MYD
556,15/7/2022,17:10:00,NA,4,4,MOD
499,17/7/2022,19:55:00,NA,4,4,MYD
561,17/7/2022,16:55:00,0.71,4,3,MOD
565,18/7/2022,17:40:00,NA,2,2,MOD
505,19/7/2022,19:45:00,0.512,3,2,MYD
566,19/7/2022,16:45:00,NA,3,3,MOD
508,20/7/2022,20:25:00,NA,1,1,MYD
569,20/7/2022,17:25:00,NA,3,3,MOD
514,22/7/2022,20:15:00,NA,4,4,MYD
575,22/7/2022,17:15:00,NA,5,5,MOD
516,23/7/2022,19:20:00,NA,2,2,MYD
519,24/7/2022,20:00:00,NA,4,4,MYD
579,24/7/2022,17:00:00,NA,4,4,MOD
583,25/7/2022,17:45:00,NA,1,1,MOD
22,26/7/2022,19:50:00,NA,2,2,MYD
585,26/7/2022,16:50:00,NA,3,3,MOD
588,27/7/2022,17:30:00,NA,2,2,MOD
527,28/7/2022,19:35:00,NA,3,3,MYD
532,29/7/2022,20:20:00,NA,3,3,MYD
591,29/7/2022,17:20:00,NA,2,2,MOD
534,30/7/2022,19:25:00,NA,2,2,MYD
538,31/7/2022,20:05:00,NA,4,4,MYD
597,31/7/2022,17:10:00,NA,4,4,MOD
544,2/8/2022,19:55:00,NA,4,4,MYD
602,2/8/2022,16:55:00,NA,4,4,MOD
606,3/8/2022,17:40:00,0.18133,3,0,MOD
548,4/8/2022,19:40:00,NA,4,4,MYD
608,4/8/2022,16:45:00,NA,2,2,MOD
553,5/8/2022,20:25:00,NA,4,4,MYD
611,5/8/2022,17:25:00,NA,1,1,MOD
613,6/8/2022,16:30:00,NA,3,3,MOD
558,7/8/2022,20:10:00,NA,4,4,MYD
617,7/8/2022,17:15:00,NA,4,4,MOD
564,9/8/2022,20:00:00,NA,4,4,MYD
621,9/8/2022,17:00:00,NA,4,4,MOD
567,10/8/2022,20:40:00,NA,2,2,MYD
625,10/8/2022,17:45:00,NA,1,1,MOD
569,11/8/2022,19:45:00,NA,3,3,MYD
627,11/8/2022,16:50:00,NA,3,3,MOD
573,12/8/2022,20:30:00,NA,3,3,MYD
630,12/8/2022,17:30:00,NA,2,2,MOD
575,13/8/2022,19:35:00,NA,3,3,MYD
632,13/8/2022,16:35:00,NA,2,2,MOD
578,14/8/2022,20:15:00,NA,4,4,MYD
636,14/8/2022,17:20:00,NA,3,3,MOD
638,15/8/2022,16:25:00,NA,2,2,MOD
583,16/8/2022,20:00:00,NA,4,4,MYD
641,16/8/2022,17:10:00,NA,5,5,MOD
586,17/8/2022,20:45:00,NA,1,1,MYD
588,18/8/2022,19:50:00,NA,3,3,MYD
646,18/8/2022,16:55:00,NA,4,4,MOD
592,19/8/2022,20:30:00,NA,1,1,MYD
594,20/8/2022,19:35:00,NA,1,1,MYD
652,20/8/2022,16:45:00,NA,2,2,MOD
598,21/8/2022,20:20:00,NA,2,2,MYD
656,21/8/2022,17:25:00,NA,1,1,MOD
604,23/8/2022,20:05:00,NA,4,4,MYD
662,23/8/2022,17:15:00,NA,3,3,MOD
664,24/8/2022,16:20:00,NA,1,1,MOD
610,25/8/2022,19:55:00,NA,5,5,MYD
667,25/8/2022,17:00:00,NA,4,4,MOD
613,26/8/2022,20:35:00,NA,3,3,MYD
615,27/8/2022,19:40:00,NA,2,2,MYD
672,27/8/2022,16:50:00,0.632,4,3,MOD
620,28/8/2022,20:25:00,NA,2,2,MYD
676,28/8/2022,17:30:00,NA,2,2,MOD
622,29/8/2022,19:30:00,NA,2,2,MYD
678,29/8/2022,16:35:00,NA,1,1,MOD
626,30/8/2022,20:10:00,NA,4,4,MYD
682,30/8/2022,17:20:00,NA,2,2,MOD
631,1/9/2022,20:00:00,NA,3,3,MYD
687,1/9/2022,17:05:00,NA,4,4,MOD
634,2/9/2022,20:40:00,NA,1,1,MYD
635,3/9/2022,19:45:00,NA,1,1,MYD
693,3/9/2022,16:55:00,NA,4,4,MOD
639,4/9/2022,20:30:00,NA,3,3,MYD
697,4/9/2022,17:40:00,NA,2,2,MOD
641,5/9/2022,19:35:00,NA,1,1,MYD
699,5/9/2022,16:45:00,NA,2,2,MOD
644,6/9/2022,20:15:00,NA,4,4,MYD
703,6/9/2022,17:25:00,NA,3,3,MOD
705,7/9/2022,16:30:00,NA,2,2,MOD
650,8/9/2022,20:05:00,NA,3,3,MYD
709,8/9/2022,17:15:00,NA,4,4,MOD
653,9/9/2022,20:45:00,NA,1,1,MYD
655,10/9/2022,19:50:00,NA,4,4,MYD
714,10/9/2022,17:00:00,0.386,4,3,MOD
659,11/9/2022,20:35:00,NA,1,1,MYD
718,11/9/2022,17:45:00,NA,1,1,MOD
660,12/9/2022,19:35:00,NA,2,2,MYD
719,12/9/2022,16:50:00,NA,3,3,MOD
664,13/9/2022,20:20:00,NA,2,2,MYD
723,13/9/2022,17:30:00,NA,2,2,MOD
666,14/9/2022,19:25:00,NA,1,1,MYD
725,14/9/2022,16:35:00,NA,1,1,MOD
669,15/9/2022,20:05:00,NA,4,4,MYD
729,15/9/2022,17:20:00,NA,2,2,MOD
675,17/9/2022,19:55:00,NA,4,4,MYD
733,17/9/2022,17:05:00,NA,4,4,MOD
678,18/9/2022,20:35:00,NA,1,1,MYD
680,19/9/2022,19:40:00,NA,1,1,MYD
739,19/9/2022,16:55:00,NA,3,3,MOD
685,20/9/2022,20:25:00,NA,2,2,MYD
742,20/9/2022,17:35:00,NA,2,2,MOD
687,21/9/2022,19:30:00,NA,1,1,MYD
744,21/9/2022,16:40:00,NA,3,3,MOD
691,22/9/2022,20:10:00,NA,4,4,MYD
749,22/9/2022,17:25:00,NA,2,2,MOD
751,23/9/2022,16:30:00,NA,2,2,MOD
696,24/9/2022,20:00:00,NA,4,4,MYD
754,24/9/2022,17:10:00,NA,4,4,MOD
699,25/9/2022,20:40:00,NA,2,2,MYD
700,26/9/2022,19:45:00,NA,2,2,MYD
760,26/9/2022,17:00:00,NA,4,4,MOD
704,27/9/2022,20:30:00,NA,1,1,MYD
706,28/9/2022,19:35:00,NA,3,3,MYD
765,28/9/2022,16:50:00,NA,3,3,MOD
709,29/9/2022,20:15:00,NA,3,3,MYD
711,30/9/2022,19:20:00,0.409,2,1,MYD
771,30/9/2022,16:35:00,NA,3,3,MOD
715,1/10/2022,20:05:00,0.432,4,2,MYD
775,1/10/2022,17:20:00,0.286,4,1,MOD
720,3/10/2022,19:50:00,0.694,3,2,MYD
780,3/10/2022,17:05:00,0.4365,4,2,MOD
724,4/10/2022,20:35:00,NA,1,1,MYD
725,5/10/2022,19:35:00,NA,2,2,MYD
785,5/10/2022,16:55:00,NA,4,4,MOD
729,6/10/2022,20:20:00,NA,2,2,MYD
731,7/10/2022,19:25:00,NA,1,1,MYD
791,7/10/2022,16:40:00,NA,1,1,MOD
735,8/10/2022,20:05:00,NA,4,4,MYD
796,8/10/2022,17:25:00,NA,2,2,MOD
797,9/10/2022,16:30:00,NA,1,1,MOD
741,10/10/2022,19:55:00,NA,4,4,MYD
743,11/10/2022,20:35:00,NA,1,1,MYD
745,12/10/2022,19:40:00,0.243,3,2,MYD
750,13/10/2022,20:25:00,0.427,2,1,MYD
755,15/10/2022,20:10:00,0.5615,4,2,MYD
761,17/10/2022,20:00:00,NA,4,4,MYD
764,18/10/2022,20:40:00,NA,1,1,MYD
766,19/10/2022,19:45:00,NA,1,1,MYD
769,20/10/2022,20:25:00,NA,2,2,MYD
771,21/10/2022,19:30:00,NA,2,2,MYD
774,22/10/2022,20:15:00,NA,4,4,MYD
779,24/10/2022,20:00:00,NA,4,4,MYD
801,24/10/2022,17:10:00,NA,4,4,MOD
782,25/10/2022,20:45:00,NA,2,2,MYD
784,26/10/2022,19:50:00,NA,1,1,MYD
807,26/10/2022,16:55:00,NA,4,4,MOD
788,27/10/2022,20:30:00,NA,1,1,MYD
789,28/10/2022,19:35:00,NA,3,3,MYD
812,28/10/2022,16:35:00,0.658,3,2,MOD
794,29/10/2022,20:20:00,0.878,4,3,MYD
817,29/10/2022,17:20:00,NA,3,3,MOD
796,30/10/2022,19:25:00,NA,2,2,MYD
799,31/10/2022,20:05:00,NA,4,4,MYD
823,31/10/2022,17:05:00,0.614,4,3,MOD
803,1/11/2022,20:50:00,NA,2,2,MYD
804,2/11/2022,19:50:00,0.249,4,1,MYD
827,2/11/2022,16:45:00,0.47,3,2,MOD
808,3/11/2022,20:35:00,NA,2,2,MYD
832,3/11/2022,17:30:00,NA,2,2,MOD
810,4/11/2022,19:40:00,NA,2,2,MYD
833,4/11/2022,16:30:00,0.477,3,2,MOD
814,5/11/2022,20:20:00,NA,2,2,MYD
836,5/11/2022,17:10:00,0.361,3,1,MOD
838,6/11/2022,16:15:00,0.421,2,1,MOD
820,7/11/2022,20:10:00,NA,4,4,MYD
841,7/11/2022,16:55:00,NA,3,3,MOD
825,9/11/2022,19:55:00,0.2155,3,1,MYD
846,9/11/2022,16:40:00,NA,2,2,MOD
850,10/11/2022,17:20:00,0.167,1,0,MOD
832,11/11/2022,19:45:00,0.359,2,0,MYD
852,11/11/2022,16:25:00,NA,1,1,MOD
835,12/11/2022,20:25:00,1.3715,2,0,MYD
855,12/11/2022,17:05:00,NA,4,4,MOD
842,14/11/2022,20:15:00,NA,3,3,MYD
860,14/11/2022,16:50:00,0.397,4,2,MOD
864,15/11/2022,17:30:00,NA,1,1,MOD
846,16/11/2022,20:00:00,0.433,4,2,MYD
866,16/11/2022,16:35:00,0.397,3,2,MOD
849,17/11/2022,20:40:00,NA,2,2,MYD
869,17/11/2022,17:15:00,0.5865,2,0,MOD
851,18/11/2022,19:45:00,NA,1,1,MYD
871,18/11/2022,16:20:00,0.66,1,0,MOD
855,19/11/2022,20:30:00,NA,2,2,MYD
874,19/11/2022,17:00:00,NA,4,4,MOD
857,20/11/2022,19:35:00,NA,2,2,MYD
861,21/11/2022,20:15:00,NA,3,3,MYD
880,21/11/2022,16:45:00,0.5115,4,2,MOD
884,22/11/2022,17:25:00,0.432,1,0,MOD
867,23/11/2022,20:05:00,NA,4,4,MYD
887,23/11/2022,16:30:00,0.539,2,1,MOD
891,24/11/2022,17:10:00,0.596,2,1,MOD
872,25/11/2022,19:50:00,NA,3,3,MYD
876,26/11/2022,20:35:00,NA,1,1,MYD
897,26/11/2022,16:55:00,0.237,4,3,MOD
881,28/11/2022,20:20:00,NA,2,2,MYD
904,28/11/2022,16:40:00,0.5185,4,2,MOD
883,29/11/2022,19:25:00,NA,1,1,MYD
908,29/11/2022,17:20:00,NA,2,2,MOD
886,30/11/2022,20:05:00,NA,4,4,MYD
914,1/12/2022,17:05:00,0.275,4,3,MOD
892,2/12/2022,19:55:00,0.33325,5,1,MYD
895,3/12/2022,20:35:00,NA,2,2,MYD
919,3/12/2022,16:45:00,0.238,4,2,MOD
896,4/12/2022,19:40:00,0.102,2,1,MYD
924,4/12/2022,17:30:00,0.106,1,0,MOD
901,5/12/2022,20:25:00,0.3855,2,0,MYD
925,5/12/2022,16:30:00,NA,1,1,MOD
903,6/12/2022,19:30:00,NA,1,1,MYD
929,6/12/2022,17:15:00,0.213,2,1,MOD
906,7/12/2022,20:10:00,NA,3,3,MYD
933,8/12/2022,16:55:00,0.22,4,2,MOD
911,9/12/2022,19:55:00,0.374,4,2,MYD
937,9/12/2022,17:40:00,NA,2,2,MOD
915,10/12/2022,20:40:00,NA,2,2,MYD
938,10/12/2022,16:40:00,0.325,2,1,MOD
917,11/12/2022,19:45:00,0.276,2,1,MYD
942,11/12/2022,17:20:00,0.187,3,2,MOD
920,12/12/2022,20:25:00,0.507,3,1,MYD
944,12/12/2022,16:25:00,NA,1,1,MOD
922,13/12/2022,19:30:00,NA,2,2,MYD
947,13/12/2022,17:05:00,0.266,4,3,MOD
926,14/12/2022,20:15:00,NA,3,3,MYD
952,15/12/2022,16:50:00,0.187,4,3,MOD
931,16/12/2022,20:00:00,0.32933,4,1,MYD
956,16/12/2022,17:30:00,NA,1,1,MOD
935,17/12/2022,20:45:00,NA,2,2,MYD
958,17/12/2022,16:35:00,NA,1,1,MOD
937,18/12/2022,19:50:00,NA,3,3,MYD
962,18/12/2022,17:15:00,NA,1,1,MOD
941,19/12/2022,20:30:00,0.411,1,0,MYD
964,19/12/2022,16:20:00,0.305,1,0,MOD
943,20/12/2022,19:35:00,NA,1,1,MYD
967,20/12/2022,17:00:00,0.35733,4,1,MOD
947,21/12/2022,20:15:00,NA,3,3,MYD
973,22/12/2022,16:45:00,0.332,4,2,MOD
953,23/12/2022,20:05:00,NA,4,4,MYD
977,23/12/2022,17:25:00,NA,2,2,MOD
980,24/12/2022,16:30:00,NA,1,1,MOD
958,25/12/2022,19:50:00,NA,2,2,MYD
984,25/12/2022,17:10:00,NA,4,4,MOD
962,26/12/2022,20:35:00,NA,3,3,MYD
964,27/12/2022,19:40:00,NA,3,3,MYD
989,27/12/2022,16:55:00,0.343,4,1,MOD
967,28/12/2022,20:20:00,NA,3,3,MYD
993,28/12/2022,17:35:00,0.1695,2,0,MOD
969,29/12/2022,19:25:00,NA,1,1,MYD
996,29/12/2022,16:40:00,NA,4,4,MOD
972,30/12/2022,20:05:00,NA,4,4,MYD
1000,30/12/2022,17:20:00,NA,2,2,MOD
976,31/12/2022,20:50:00,NA,1,1,MYD
1001,31/12/2022,16:20:00,NA,2,2,MOD
2,1/1/2023,17:05:00,NA,3,3,MOD
4,3/1/2023,16:45:00,NA,2,2,MOD
6,4/1/2023,17:30:00,0.1305,2,0,MOD
7,5/1/2023,16:30:00,NA,2,2,MOD
8,6/1/2023,17:10:00,0.198,4,1,MOD
11,8/1/2023,16:55:00,0.192,4,3,MOD
14,10/1/2023,16:40:00,0.5665,3,1,MOD
15,11/1/2023,17:20:00,NA,1,1,MOD
16,12/1/2023,16:25:00,NA,3,3,MOD
18,13/1/2023,17:05:00,0.31333,4,1,MOD
21,15/1/2023,16:50:00,NA,3,3,MOD
23,17/1/2023,16:35:00,0.399,4,3,MOD
24,18/1/2023,17:15:00,0.198,2,1,MOD
26,19/1/2023,16:20:00,NA,2,2,MOD
28,20/1/2023,17:00:00,0.215,4,1,MOD
31,22/1/2023,16:45:00,0.389,2,1,MOD
32,23/1/2023,17:25:00,0.093,2,0,MOD
33,24/1/2023,16:25:00,NA,2,2,MOD
34,25/1/2023,17:10:00,0.179,2,0,MOD
37,27/1/2023,16:50:00,0.2105,3,1,MOD
39,28/1/2023,17:35:00,0.11367,3,0,MOD
40,29/1/2023,16:35:00,NA,2,2,MOD
41,30/1/2023,17:15:00,0.178,2,0,MOD
44,1/2/2023,17:00:00,0.284,4,1,MOD
47,3/2/2023,16:45:00,NA,2,2,MOD
48,4/2/2023,17:25:00,0.24,1,0,MOD
49,5/2/2023,16:30:00,NA,3,3,MOD
51,6/2/2023,17:10:00,0.12467,4,1,MOD
53,7/2/2023,16:15:00,NA,1,1,MOD
55,8/2/2023,16:55:00,0.39125,4,0,MOD
57,10/2/2023,16:40:00,0.521,4,2,MOD
58,11/2/2023,17:20:00,0.354,2,1,MOD
59,12/2/2023,16:20:00,0.463,1,0,MOD
61,13/2/2023,17:05:00,0.25667,4,1,MOD
64,15/2/2023,16:45:00,0.207,4,3,MOD
66,16/2/2023,17:30:00,0.069,1,0,MOD
67,17/2/2023,16:30:00,0.428,2,0,MOD
68,18/2/2023,17:10:00,0.226,3,1,MOD
70,19/2/2023,16:15:00,NA,1,1,MOD
71,20/2/2023,16:55:00,0.115,4,3,MOD
74,22/2/2023,16:40:00,NA,3,3,MOD
75,23/2/2023,17:20:00,0.187,2,0,MOD
76,24/2/2023,16:25:00,NA,2,2,MOD
78,25/2/2023,17:05:00,0.191,3,1,MOD
81,27/2/2023,16:50:00,0.249,4,3,MOD
82,28/2/2023,17:30:00,0.1525,2,0,MOD
84,1/3/2023,16:35:00,NA,3,3,MOD
85,2/3/2023,17:15:00,0.2055,2,0,MOD
88,4/3/2023,17:00:00,0.197,4,2,MOD
90,6/3/2023,16:40:00,0.402,3,2,MOD
92,7/3/2023,17:25:00,NA,2,2,MOD
93,8/3/2023,16:25:00,0.317,1,0,MOD
94,9/3/2023,17:05:00,0.20867,4,1,MOD
97,11/3/2023,16:50:00,0.439,4,3,MOD
98,12/3/2023,17:30:00,0.435,1,0,MOD
99,13/3/2023,16:35:00,NA,1,1,MOD
100,14/3/2023,17:15:00,0.36,2,0,MOD
102,15/3/2023,16:20:00,0.5575,2,0,MOD
104,16/3/2023,17:00:00,0.169,4,3,MOD
107,18/3/2023,16:45:00,NA,2,2,MOD
108,19/3/2023,17:25:00,NA,1,1,MOD
109,20/3/2023,16:25:00,NA,1,1,MOD
111,21/3/2023,17:10:00,0.076,4,3,MOD
112,22/3/2023,16:10:00,0.293,1,0,MOD
113,23/3/2023,16:50:00,NA,4,4,MOD
116,25/3/2023,16:35:00,NA,3,3,MOD
117,26/3/2023,17:15:00,NA,2,2,MOD
118,27/3/2023,16:20:00,0.407,2,1,MOD
120,28/3/2023,17:00:00,0.3215,4,2,MOD
123,30/3/2023,16:45:00,0.658,3,2,MOD
124,31/3/2023,17:25:00,0.37567,3,0,MOD
126,1/4/2023,16:30:00,NA,2,2,MOD
127,2/4/2023,17:10:00,0.335,2,1,MOD
131,4/4/2023,16:55:00,NA,4,4,MOD
133,6/4/2023,16:35:00,0.739,3,2,MOD
134,7/4/2023,17:15:00,0.459,3,2,MOD
136,8/4/2023,16:20:00,0.708,2,0,MOD
137,9/4/2023,17:00:00,NA,4,4,MOD
140,11/4/2023,16:45:00,NA,4,4,MOD
141,12/4/2023,17:25:00,NA,3,3,MOD
142,13/4/2023,16:30:00,NA,2,2,MOD
143,14/4/2023,17:10:00,0.198,3,2,MOD
147,16/4/2023,16:55:00,NA,3,3,MOD
149,18/4/2023,16:35:00,NA,2,2,MOD
151,19/4/2023,17:20:00,0.319,1,0,MOD
152,20/4/2023,16:20:00,0.443,1,0,MOD
153,21/4/2023,17:00:00,NA,3,3,MOD
156,23/4/2023,16:45:00,NA,3,3,MOD
157,24/4/2023,17:25:00,NA,2,2,MOD
158,25/4/2023,16:30:00,NA,1,1,MOD
159,26/4/2023,17:10:00,NA,4,4,MOD
160,27/4/2023,16:10:00,0.5495,2,0,MOD
163,28/4/2023,16:55:00,0.447,4,1,MOD
164,29/4/2023,17:35:00,0.522,1,0,MOD
165,30/4/2023,16:35:00,NA,1,1,MOD
167,1/5/2023,17:20:00,NA,1,1,MOD
168,2/5/2023,16:20:00,NA,1,1,MOD
169,3/5/2023,17:00:00,0.536,4,2,MOD
172,5/5/2023,16:45:00,1.31775,4,0,MOD
173,6/5/2023,17:25:00,0.339,1,0,MOD
174,7/5/2023,16:30:00,0.542,3,0,MOD
175,8/5/2023,17:10:00,0.77,1,0,MOD
176,9/5/2023,16:10:00,0.453,1,0,MOD
177,9/5/2023,16:15:00,0.468,1,0,MOD
179,10/5/2023,16:55:00,NA,4,4,MOD
181,12/5/2023,16:35:00,NA,4,4,MOD
183,13/5/2023,17:20:00,0.364,1,0,MOD
184,14/5/2023,16:20:00,NA,1,1,MOD
185,15/5/2023,17:00:00,NA,4,4,MOD
188,17/5/2023,16:45:00,NA,4,4,MOD
189,18/5/2023,17:25:00,NA,2,2,MOD
190,19/5/2023,16:30:00,NA,2,2,MOD
191,20/5/2023,17:10:00,NA,3,3,MOD
195,22/5/2023,16:55:00,0.66525,5,1,MOD
196,23/5/2023,17:35:00,NA,2,2,MOD
197,24/5/2023,16:35:00,0.9515,3,1,MOD
198,25/5/2023,17:15:00,NA,3,3,MOD
200,26/5/2023,16:20:00,0.498,2,0,MOD
201,27/5/2023,17:00:00,NA,2,2,MOD
204,29/5/2023,16:45:00,NA,3,3,MOD
205,30/5/2023,17:25:00,NA,2,2,MOD
207,31/5/2023,16:30:00,NA,1,1,MOD
208,1/6/2023,17:10:00,0.342,4,2,MOD
209,2/6/2023,16:10:00,0.504,2,0,MOD
211,3/6/2023,16:55:00,0.35,4,2,MOD
212,4/6/2023,17:35:00,0.076,2,1,MOD
213,5/6/2023,16:35:00,0.522,3,1,MOD
214,6/6/2023,17:15:00,NA,1,1,MOD
217,8/6/2023,17:00:00,0.479,3,2,MOD
220,10/6/2023,16:45:00,0.376,3,2,MOD
221,11/6/2023,17:25:00,0.423,2,0,MOD
223,12/6/2023,16:30:00,0.405,2,1,MOD
224,13/6/2023,17:10:00,0.14733,3,0,MOD
225,14/6/2023,16:10:00,NA,2,2,MOD
226,15/6/2023,16:50:00,0.262,4,2,MOD
229,17/6/2023,16:35:00,0.473,3,2,MOD
230,18/6/2023,17:15:00,0.193,3,1,MOD
231,19/6/2023,16:20:00,NA,1,1,MOD
233,20/6/2023,17:00:00,0.331,3,2,MOD
236,22/6/2023,16:45:00,0.334,4,3,MOD
238,24/6/2023,16:25:00,NA,1,1,MOD
240,25/6/2023,17:10:00,NA,1,1,MOD
242,27/6/2023,16:50:00,NA,4,4,MOD
243,28/6/2023,17:30:00,NA,3,3,MOD
245,29/6/2023,16:35:00,NA,3,3,MOD
246,30/6/2023,17:15:00,NA,1,1,MOD
250,2/7/2023,17:00:00,NA,4,4,MOD
253,4/7/2023,16:45:00,NA,3,3,MOD
254,5/7/2023,17:25:00,NA,1,1,MOD
255,6/7/2023,16:25:00,NA,2,2,MOD
256,7/7/2023,17:05:00,0.259,4,3,MOD
260,9/7/2023,16:50:00,NA,4,4,MOD
262,10/7/2023,17:30:00,NA,2,2,MOD
263,11/7/2023,16:35:00,NA,1,1,MOD
264,12/7/2023,17:15:00,0.146,2,1,MOD
266,13/7/2023,16:20:00,NA,3,3,MOD
267,14/7/2023,17:00:00,NA,3,3,MOD
270,16/7/2023,16:40:00,NA,3,3,MOD
271,17/7/2023,17:20:00,NA,1,1,MOD
273,18/7/2023,16:25:00,NA,1,1,MOD
274,19/7/2023,17:05:00,NA,2,2,MOD
277,21/7/2023,16:50:00,NA,4,4,MOD
278,22/7/2023,17:30:00,NA,2,2,MOD
280,23/7/2023,16:35:00,NA,3,3,MOD
281,24/7/2023,17:15:00,NA,2,2,MOD
282,25/7/2023,16:15:00,NA,2,2,MOD
283,26/7/2023,16:55:00,NA,4,4,MOD
287,28/7/2023,16:40:00,0.672,4,3,MOD
288,29/7/2023,17:20:00,0.0855,3,1,MOD
289,30/7/2023,16:25:00,NA,2,2,MOD
290,31/7/2023,17:05:00,NA,4,4,MOD
294,2/8/2023,16:50:00,NA,5,5,MOD
296,4/8/2023,16:30:00,NA,3,3,MOD
298,5/8/2023,17:15:00,NA,2,2,MOD
300,7/8/2023,16:55:00,NA,4,4,MOD
303,9/8/2023,16:40:00,NA,2,2,MOD
