,dia,hora,AOD,n,null,tipo
138,26/7/2022,16:20:00,NA,3,3,MYD
141,27/7/2022,17:00:00,NA,4,4,MYD
148,29/7/2022,16:50:00,NA,3,3,MYD
152,30/7/2022,17:30:00,0.144,2,1,MYD
154,31/7/2022,16:35:00,0.121,3,0,MYD
158,1/8/2022,17:20:00,NA,2,2,MYD
164,3/8/2022,17:05:00,0.228,4,0,MYD
170,5/8/2022,16:55:00,NA,4,4,MYD
176,7/8/2022,16:40:00,NA,5,5,MYD
180,8/8/2022,17:25:00,NA,1,1,MYD
183,10/8/2022,17:10:00,NA,2,2,MYD
185,11/8/2022,16:15:00,NA,2,2,MYD
189,12/8/2022,17:00:00,NA,5,5,MYD
193,13/8/2022,17:40:00,0.087,1,0,MYD
195,14/8/2022,16:45:00,0.06925,4,0,MYD
199,15/8/2022,17:30:00,0.12367,3,0,MYD
201,16/8/2022,16:35:00,NA,2,2,MYD
204,17/8/2022,17:15:00,NA,3,3,MYD
210,19/8/2022,17:05:00,NA,3,3,MYD
214,20/8/2022,17:45:00,NA,3,3,MYD
215,21/8/2022,16:50:00,NA,3,3,MYD
222,23/8/2022,16:40:00,0.46,3,0,MYD
225,24/8/2022,17:20:00,NA,3,3,MYD
228,25/8/2022,16:25:00,NA,3,3,MYD
231,26/8/2022,17:05:00,NA,4,4,MYD
238,28/8/2022,16:55:00,NA,4,4,MYD
242,29/8/2022,17:35:00,NA,2,2,MYD
244,30/8/2022,16:40:00,NA,2,2,MYD
248,31/8/2022,17:25:00,NA,2,2,MYD
251,1/9/2022,16:30:00,0.1,1,0,MYD
254,2/9/2022,17:10:00,0.27675,4,0,MYD
256,3/9/2022,16:15:00,NA,2,2,MYD
260,4/9/2022,17:00:00,NA,4,4,MYD
264,5/9/2022,17:40:00,NA,3,3,MYD
266,6/9/2022,16:45:00,NA,3,3,MYD
270,7/9/2022,17:30:00,NA,2,2,MYD
272,8/9/2022,16:35:00,0.578,1,0,MYD
275,9/9/2022,17:15:00,0.391,3,0,MYD
277,10/9/2022,16:20:00,NA,1,1,MYD
281,11/9/2022,17:05:00,NA,4,4,MYD
285,12/9/2022,17:45:00,NA,1,1,MYD
287,13/9/2022,16:50:00,NA,3,3,MYD
292,14/9/2022,17:35:00,NA,2,2,MYD
294,15/9/2022,16:40:00,NA,2,2,MYD
297,16/9/2022,17:20:00,NA,2,2,MYD
300,17/9/2022,16:25:00,NA,2,2,MYD
304,18/9/2022,17:10:00,0.151,4,3,MYD
310,20/9/2022,16:55:00,NA,4,4,MYD
314,21/9/2022,17:35:00,NA,2,2,MYD
316,22/9/2022,16:40:00,NA,3,3,MYD
320,23/9/2022,17:25:00,0.1085,2,0,MYD
323,24/9/2022,16:30:00,0.135,1,0,MYD
326,25/9/2022,17:10:00,NA,4,4,MYD
328,26/9/2022,16:15:00,NA,2,2,MYD
332,27/9/2022,17:00:00,NA,4,4,MYD
336,28/9/2022,17:40:00,NA,1,1,MYD
338,29/9/2022,16:45:00,NA,3,3,MYD
342,30/9/2022,17:30:00,NA,1,1,MYD
344,1/10/2022,16:35:00,NA,1,1,MYD
347,2/10/2022,17:15:00,NA,4,4,MYD
353,4/10/2022,17:05:00,NA,4,4,MYD
358,6/10/2022,16:50:00,NA,4,4,MYD
364,8/10/2022,16:35:00,NA,3,3,MYD
367,9/10/2022,17:20:00,NA,2,2,MYD
370,10/10/2022,16:25:00,NA,2,2,MYD
373,11/10/2022,17:05:00,NA,4,4,MYD
380,13/10/2022,16:55:00,0.393,4,2,MYD
383,14/10/2022,17:35:00,NA,2,2,MYD
385,15/10/2022,16:40:00,NA,2,2,MYD
389,16/10/2022,17:25:00,NA,2,2,MYD
391,17/10/2022,16:30:00,NA,1,1,MYD
394,18/10/2022,17:10:00,NA,4,4,MYD
396,19/10/2022,16:15:00,NA,2,2,MYD
400,20/10/2022,17:00:00,NA,4,4,MYD
405,22/10/2022,16:45:00,NA,2,2,MYD
409,23/10/2022,17:30:00,NA,1,1,MYD
410,24/10/2022,16:30:00,NA,1,1,MYD
414,25/10/2022,17:15:00,NA,3,3,MYD
420,27/10/2022,17:00:00,NA,4,4,MYD
425,28/10/2022,17:45:00,NA,2,2,MYD
427,29/10/2022,16:50:00,NA,5,5,MYD
431,30/10/2022,17:30:00,NA,1,1,MYD
433,31/10/2022,16:35:00,NA,2,2,MYD
437,1/11/2022,17:20:00,NA,3,3,MYD
443,3/11/2022,17:05:00,NA,2,2,MYD
450,5/11/2022,16:55:00,NA,4,4,MYD
455,7/11/2022,16:40:00,NA,2,2,MYD
458,8/11/2022,17:20:00,NA,2,2,MYD
460,9/11/2022,16:25:00,NA,2,2,MYD
464,10/11/2022,17:10:00,NA,4,4,MYD
470,12/11/2022,16:55:00,NA,5,5,MYD
477,14/11/2022,16:45:00,NA,4,4,MYD
481,15/11/2022,17:25:00,NA,2,2,MYD
484,16/11/2022,16:30:00,NA,2,2,MYD
488,17/11/2022,17:15:00,NA,4,4,MYD
490,18/11/2022,16:15:00,0.117,2,0,MYD
494,19/11/2022,17:00:00,0.4225,4,0,MYD
500,21/11/2022,16:45:00,0.364,2,1,MYD
504,22/11/2022,17:30:00,NA,1,1,MYD
506,23/11/2022,16:35:00,NA,3,3,MYD
509,24/11/2022,17:15:00,NA,3,3,MYD
511,25/11/2022,16:20:00,NA,2,2,MYD
515,26/11/2022,17:05:00,NA,4,4,MYD
519,27/11/2022,17:45:00,NA,2,2,MYD
521,28/11/2022,16:50:00,NA,4,4,MYD
526,30/11/2022,16:35:00,NA,3,3,MYD
529,1/12/2022,17:20:00,NA,2,2,MYD
532,2/12/2022,16:25:00,NA,1,1,MYD
535,3/12/2022,17:05:00,NA,4,4,MYD
542,5/12/2022,16:55:00,NA,3,3,MYD
545,6/12/2022,17:35:00,NA,2,2,MYD
547,7/12/2022,16:40:00,NA,4,4,MYD
551,8/12/2022,17:25:00,NA,2,2,MYD
553,9/12/2022,16:30:00,NA,2,2,MYD
556,10/12/2022,17:10:00,NA,4,4,MYD
562,12/12/2022,16:55:00,NA,4,4,MYD
569,14/12/2022,16:45:00,NA,3,3,MYD
572,15/12/2022,17:25:00,NA,1,1,MYD
574,16/12/2022,16:30:00,NA,3,3,MYD
578,17/12/2022,17:15:00,NA,4,4,MYD
581,18/12/2022,16:20:00,NA,2,2,MYD
584,19/12/2022,17:00:00,NA,4,4,MYD
592,21/12/2022,16:50:00,NA,3,3,MYD
596,22/12/2022,17:30:00,NA,1,1,MYD
599,23/12/2022,16:35:00,0.365,1,0,MYD
602,24/12/2022,17:15:00,NA,5,5,MYD
608,26/12/2022,17:05:00,NA,4,4,MYD
614,28/12/2022,16:50:00,NA,2,2,MYD
619,29/12/2022,17:35:00,NA,2,2,MYD
621,30/12/2022,16:40:00,NA,3,3,MYD
624,31/12/2022,17:20:00,NA,4,4,MYD
1,1/7/2023,13:10:00,0.21,4,1,MOD
3,2/7/2023,12:15:00,NA,2,2,MOD
4,3/7/2023,12:55:00,NA,4,4,MOD
8,5/7/2023,12:40:00,0.1475,3,1,MOD
9,6/7/2023,13:20:00,0.124,1,0,MOD
11,7/7/2023,12:25:00,0.239,2,1,MOD
12,8/7/2023,13:05:00,0.2365,3,1,MOD
15,10/7/2023,12:45:00,NA,4,4,MOD
17,11/7/2023,13:30:00,NA,2,2,MOD
18,12/7/2023,12:30:00,0.336,3,1,MOD
19,13/7/2023,13:10:00,0.0685,2,0,MOD
20,14/7/2023,12:15:00,NA,1,1,MOD
21,15/7/2023,12:55:00,0.08475,4,0,MOD
24,17/7/2023,12:40:00,0.296,4,1,MOD
25,18/7/2023,13:20:00,NA,2,2,MOD
26,19/7/2023,12:20:00,NA,1,1,MOD
28,20/7/2023,13:05:00,NA,4,4,MOD
30,22/7/2023,12:45:00,NA,4,4,MOD
32,23/7/2023,13:25:00,0.12,1,0,MOD
34,24/7/2023,12:30:00,NA,1,1,MOD
35,25/7/2023,13:10:00,0.128,3,0,MOD
37,26/7/2023,12:15:00,NA,1,1,MOD
38,27/7/2023,12:55:00,0.1345,4,0,MOD
40,29/7/2023,12:35:00,NA,2,2,MOD
42,30/7/2023,13:20:00,NA,1,1,MOD
43,31/7/2023,12:20:00,NA,2,2,MOD
44,1/8/2023,13:00:00,0.246,4,3,MOD
47,3/8/2023,12:45:00,0.08433,4,1,MOD
50,5/8/2023,12:30:00,0.201,3,2,MOD
51,6/8/2023,13:10:00,0.12567,3,0,MOD
52,8/8/2023,12:55:00,NA,4,4,MOD
53,9/8/2023,13:35:00,NA,2,2,MOD
54,10/8/2023,12:35:00,0.297,3,1,MOD
55,11/8/2023,13:15:00,0.116,1,0,MOD
57,12/8/2023,12:20:00,NA,1,1,MOD
58,13/8/2023,13:00:00,NA,4,4,MOD
61,15/8/2023,12:45:00,NA,3,3,MOD
62,16/8/2023,13:25:00,NA,2,2,MOD
64,17/8/2023,12:30:00,NA,2,2,MOD
65,18/8/2023,13:10:00,0.061,3,0,MOD
66,19/8/2023,12:10:00,NA,3,3,MOD
67,20/8/2023,12:50:00,NA,4,4,MOD
71,22/8/2023,12:35:00,NA,2,2,MOD
72,23/8/2023,13:15:00,0.226,1,0,MOD
73,24/8/2023,12:20:00,0.3575,2,0,MOD
74,25/8/2023,13:00:00,NA,4,4,MOD
77,27/8/2023,12:45:00,NA,4,4,MOD
78,28/8/2023,13:25:00,NA,2,2,MOD
79,29/8/2023,12:25:00,NA,1,1,MOD
81,30/8/2023,13:10:00,0.18967,3,0,MOD
82,31/8/2023,12:10:00,0.299,2,0,MOD
83,1/9/2023,12:50:00,0.611,4,3,MOD
87,3/9/2023,12:35:00,0.248,2,1,MOD
89,4/9/2023,13:15:00,0.518,1,0,MOD
91,6/9/2023,13:00:00,NA,3,3,MOD
95,8/9/2023,12:45:00,0.0645,4,2,MOD
96,9/9/2023,13:25:00,NA,1,1,MOD
97,10/9/2023,12:25:00,NA,2,2,MOD
98,11/9/2023,13:05:00,0.094,2,1,MOD
99,12/9/2023,12:10:00,NA,2,2,MOD
101,13/9/2023,12:50:00,0.079,4,1,MOD
103,14/9/2023,13:30:00,NA,2,2,MOD
104,15/9/2023,12:35:00,NA,4,4,MOD
105,16/9/2023,13:15:00,0.111,4,0,MOD
108,18/9/2023,13:00:00,0.13533,4,1,MOD
111,20/9/2023,12:40:00,0.249,5,4,MOD
112,21/9/2023,13:20:00,0.30933,3,0,MOD
114,22/9/2023,12:25:00,0.234,2,1,MOD
115,23/9/2023,13:05:00,0.1175,4,0,MOD
118,25/9/2023,12:50:00,0.4685,4,2,MOD
120,27/9/2023,12:30:00,NA,1,1,MOD
122,28/9/2023,13:15:00,NA,3,3,MOD
123,29/9/2023,12:15:00,NA,2,2,MOD
124,30/9/2023,12:55:00,0.73867,3,0,MOD
127,2/10/2023,12:40:00,NA,3,3,MOD
131,4/10/2023,12:25:00,NA,1,1,MOD
132,5/10/2023,13:05:00,NA,4,4,MOD
134,7/10/2023,12:45:00,NA,4,4,MOD
137,8/10/2023,13:30:00,NA,2,2,MOD
138,9/10/2023,12:30:00,NA,2,2,MOD
139,10/10/2023,13:10:00,NA,1,1,MOD
140,11/10/2023,12:15:00,0.212,1,0,MOD
141,12/10/2023,12:55:00,NA,4,4,MOD
144,14/10/2023,12:40:00,NA,4,4,MOD
145,15/10/2023,13:20:00,NA,1,1,MOD
146,16/10/2023,12:20:00,NA,1,1,MOD
147,17/10/2023,13:00:00,NA,2,2,MOD
149,18/10/2023,12:05:00,NA,2,2,MOD
150,19/10/2023,12:45:00,NA,4,4,MOD
152,20/10/2023,13:25:00,NA,2,2,MOD
153,21/10/2023,12:30:00,NA,3,3,MOD
154,22/10/2023,13:10:00,NA,1,1,MOD
156,24/10/2023,12:50:00,0.83075,4,0,MOD
160,26/10/2023,12:35:00,NA,4,4,MOD
162,27/10/2023,13:15:00,NA,2,2,MOD
163,28/10/2023,12:20:00,NA,1,1,MOD
164,29/10/2023,13:00:00,NA,3,3,MOD
169,31/10/2023,12:45:00,NA,5,5,MOD
170,1/11/2023,13:25:00,NA,3,3,MOD
171,2/11/2023,12:25:00,NA,1,1,MOD
172,3/11/2023,13:05:00,NA,2,2,MOD
176,5/11/2023,12:50:00,NA,3,3,MOD
179,7/11/2023,12:35:00,NA,3,3,MOD
180,8/11/2023,13:15:00,0.034,3,0,MOD
182,10/11/2023,12:55:00,0.334,4,1,MOD
185,12/11/2023,12:40:00,0.3585,4,2,MOD
187,13/11/2023,13:20:00,0.123,2,0,MOD
188,14/11/2023,12:25:00,NA,2,2,MOD
189,15/11/2023,13:05:00,NA,2,2,MOD
190,16/11/2023,12:05:00,NA,2,2,MOD
191,17/11/2023,12:45:00,1.52,4,2,MOD
194,18/11/2023,13:30:00,NA,2,2,MOD
195,19/11/2023,12:30:00,NA,3,3,MOD
196,20/11/2023,13:10:00,NA,2,2,MOD
197,21/11/2023,12:15:00,0.8175,3,1,MOD
198,22/11/2023,12:55:00,NA,4,4,MOD
201,24/11/2023,12:40:00,NA,3,3,MOD
202,25/11/2023,13:20:00,NA,3,3,MOD
203,26/11/2023,12:20:00,NA,2,2,MOD
204,27/11/2023,13:00:00,NA,4,4,MOD
205,28/11/2023,12:05:00,NA,1,1,MOD
207,29/11/2023,12:45:00,NA,4,4,MOD
210,1/12/2023,12:30:00,NA,3,3,MOD
211,2/12/2023,13:10:00,0.074,2,0,MOD
213,4/12/2023,12:50:00,0.1335,4,2,MOD
217,6/12/2023,12:35:00,NA,3,3,MOD
218,7/12/2023,13:15:00,0.022,1,0,MOD
220,8/12/2023,12:20:00,NA,3,3,MOD
221,9/12/2023,13:00:00,NA,4,4,MOD
223,11/12/2023,12:40:00,NA,3,3,MOD
225,12/12/2023,13:20:00,NA,2,2,MOD
227,13/12/2023,12:25:00,NA,3,3,MOD
228,14/12/2023,13:05:00,-0.011,3,2,MOD
230,15/12/2023,12:10:00,NA,3,3,MOD
231,16/12/2023,12:50:00,0.2915,4,2,MOD
233,17/12/2023,13:30:00,0.359,2,1,MOD
234,18/12/2023,12:30:00,NA,2,2,MOD
235,19/12/2023,13:10:00,0.041,1,0,MOD
237,20/12/2023,12:15:00,NA,2,2,MOD
238,21/12/2023,12:55:00,0.5485,4,2,MOD
242,23/12/2023,12:40:00,NA,4,4,MOD
243,24/12/2023,13:20:00,NA,2,2,MOD
244,25/12/2023,12:20:00,NA,1,1,MOD
245,26/12/2023,13:00:00,NA,2,2,MOD
246,27/12/2023,12:05:00,NA,1,1,MOD
248,28/12/2023,12:45:00,-0.01833,4,1,MOD
249,29/12/2023,13:25:00,NA,2,2,MOD
251,30/12/2023,12:30:00,NA,4,4,MOD
252,31/12/2023,13:10:00,NA,2,2,MOD
253,1/1/2024,12:10:00,NA,3,3,MOD
254,2/1/2024,12:50:00,NA,5,5,MOD
256,3/1/2024,13:30:00,NA,1,1,MOD
257,4/1/2024,12:35:00,NA,3,3,MOD
258,5/1/2024,13:15:00,NA,2,2,MOD
259,6/1/2024,12:15:00,NA,2,2,MOD
262,7/1/2024,13:00:00,0.08,4,2,MOD
264,9/1/2024,12:40:00,NA,4,4,MOD
266,10/1/2024,13:20:00,0.024,3,2,MOD
267,11/1/2024,12:25:00,NA,1,1,MOD
268,12/1/2024,13:05:00,NA,5,5,MOD
269,13/1/2024,12:05:00,NA,2,2,MOD
270,14/1/2024,12:45:00,0.18,4,3,MOD
274,16/1/2024,12:30:00,NA,4,4,MOD
276,17/1/2024,13:10:00,NA,3,3,MOD
277,18/1/2024,12:15:00,NA,1,1,MOD
278,19/1/2024,12:55:00,NA,2,2,MOD
281,21/1/2024,12:35:00,NA,4,4,MOD
282,22/1/2024,13:15:00,NA,3,3,MOD
284,23/1/2024,12:20:00,NA,2,2,MOD
285,24/1/2024,13:00:00,NA,3,3,MOD
287,25/1/2024,12:05:00,NA,1,1,MOD
288,26/1/2024,12:45:00,NA,4,4,MOD
290,28/1/2024,12:25:00,NA,3,3,MOD
291,29/1/2024,13:05:00,0.0575,3,1,MOD
294,31/1/2024,12:50:00,NA,4,4,MOD
297,2/2/2024,12:35:00,NA,2,2,MOD
298,3/2/2024,13:15:00,NA,3,3,MOD
299,4/2/2024,12:15:00,NA,2,2,MOD
300,5/2/2024,12:55:00,0.05,3,2,MOD
302,7/2/2024,12:40:00,NA,4,4,MOD
303,8/2/2024,13:20:00,NA,2,2,MOD
304,9/2/2024,12:20:00,NA,2,2,MOD
305,10/2/2024,13:00:00,0.134,2,1,MOD
308,12/2/2024,12:45:00,NA,4,4,MOD
310,13/2/2024,13:25:00,0.072,3,2,MOD
311,14/2/2024,12:30:00,NA,2,2,MOD
312,15/2/2024,13:10:00,NA,3,3,MOD
313,16/2/2024,12:10:00,NA,2,2,MOD
314,17/2/2024,12:50:00,NA,4,4,MOD
317,19/2/2024,12:35:00,NA,3,3,MOD
319,21/2/2024,12:20:00,NA,2,2,MOD
320,22/2/2024,13:00:00,NA,3,3,MOD
321,23/2/2024,12:00:00,NA,1,1,MOD
322,24/2/2024,12:40:00,NA,4,4,MOD
324,25/2/2024,13:20:00,NA,3,3,MOD
325,26/2/2024,12:25:00,NA,3,3,MOD
326,27/2/2024,13:05:00,NA,2,2,MOD
327,28/2/2024,12:05:00,NA,1,1,MOD
328,29/2/2024,12:45:00,NA,4,4,MOD
331,2/3/2024,12:30:00,NA,4,4,MOD
333,3/3/2024,13:10:00,-0.0045,2,0,MOD
335,4/3/2024,12:15:00,NA,3,3,MOD
336,5/3/2024,12:55:00,NA,3,3,MOD
338,7/3/2024,12:35:00,NA,3,3,MOD
340,8/3/2024,13:15:00,NA,2,2,MOD
342,9/3/2024,12:20:00,NA,3,3,MOD
343,10/3/2024,13:00:00,NA,3,3,MOD
347,12/3/2024,12:45:00,0.058,4,3,MOD
349,13/3/2024,13:25:00,0.068,2,0,MOD
350,14/3/2024,12:25:00,0.25,3,2,MOD
351,15/3/2024,13:05:00,0.10833,3,0,MOD
352,16/3/2024,12:10:00,NA,2,2,MOD
353,17/3/2024,12:50:00,0.22067,3,0,MOD
356,19/3/2024,12:30:00,NA,3,3,MOD
357,20/3/2024,13:10:00,NA,1,1,MOD
359,21/3/2024,12:15:00,NA,3,3,MOD
360,22/3/2024,12:55:00,NA,3,3,MOD
363,24/3/2024,12:40:00,NA,4,4,MOD
364,25/3/2024,13:20:00,NA,2,2,MOD
365,26/3/2024,12:20:00,NA,2,2,MOD
366,27/3/2024,13:00:00,NA,4,4,MOD
367,28/3/2024,12:05:00,NA,2,2,MOD
368,29/3/2024,12:45:00,NA,4,4,MOD
369,30/3/2024,13:25:00,NA,2,2,MOD
370,31/3/2024,12:25:00,0.192,4,3,MOD
371,1/4/2024,13:05:00,NA,1,1,MOD
373,2/4/2024,12:10:00,NA,2,2,MOD
374,3/4/2024,12:50:00,NA,3,3,MOD
378,5/4/2024,12:35:00,NA,4,4,MOD
379,6/4/2024,13:15:00,NA,2,2,MOD
380,7/4/2024,12:15:00,NA,2,2,MOD
381,8/4/2024,12:55:00,NA,3,3,MOD
382,9/4/2024,12:00:00,NA,3,3,MOD
384,10/4/2024,12:40:00,0.2615,4,2,MOD
385,11/4/2024,13:20:00,NA,1,1,MOD
386,12/4/2024,12:20:00,NA,3,3,MOD
387,13/4/2024,13:00:00,0.187,1,0,MOD
389,14/4/2024,12:05:00,NA,1,1,MOD
390,15/4/2024,12:45:00,NA,4,4,MOD
393,17/4/2024,12:30:00,NA,5,5,MOD
394,18/4/2024,13:10:00,NA,2,2,MOD
396,20/4/2024,12:50:00,0.11133,4,1,MOD
399,22/4/2024,12:35:00,0.191,3,2,MOD
400,23/4/2024,13:15:00,0.119,2,1,MOD
401,24/4/2024,12:15:00,NA,1,1,MOD
402,25/4/2024,12:55:00,NA,4,4,MOD
403,26/4/2024,12:00:00,NA,3,3,MOD
404,27/4/2024,12:40:00,0.164,4,1,MOD
405,28/4/2024,13:20:00,0.111,2,0,MOD
406,29/4/2024,12:20:00,0.455,4,2,MOD
407,30/4/2024,13:00:00,0.125,2,0,MOD
409,1/5/2024,12:05:00,NA,1,1,MOD
410,2/5/2024,12:45:00,0.094,5,1,MOD
412,3/5/2024,13:25:00,NA,1,1,MOD
414,4/5/2024,12:30:00,0.185,4,2,MOD
415,5/5/2024,13:10:00,0.071,1,0,MOD
416,6/5/2024,12:10:00,NA,2,2,MOD
417,7/5/2024,12:50:00,0.06933,4,1,MOD
420,9/5/2024,12:35:00,0.238,4,3,MOD
421,10/5/2024,13:15:00,NA,2,2,MOD
423,14/5/2024,12:40:00,NA,4,4,MOD
424,15/5/2024,13:20:00,NA,3,3,MOD
425,16/5/2024,12:20:00,NA,4,4,MOD
426,17/5/2024,13:00:00,0.098,2,1,MOD
428,18/5/2024,12:05:00,0.279,2,1,MOD
429,19/5/2024,12:45:00,NA,4,4,MOD
431,21/5/2024,12:25:00,NA,4,4,MOD
432,22/5/2024,13:05:00,0.185,1,0,MOD
435,24/5/2024,12:50:00,NA,4,4,MOD
438,26/5/2024,12:30:00,NA,4,4,MOD
440,27/5/2024,13:10:00,NA,2,2,MOD
442,28/5/2024,12:15:00,NA,2,2,MOD
443,29/5/2024,12:55:00,0.095,3,1,MOD
445,30/5/2024,12:00:00,NA,1,1,MOD
447,31/5/2024,12:40:00,NA,4,4,MOD
449,1/6/2024,13:20:00,0.076,1,0,MOD
450,2/6/2024,12:20:00,NA,1,1,MOD
451,3/6/2024,13:00:00,0.142,1,0,MOD
453,4/6/2024,12:05:00,NA,2,2,MOD
454,5/6/2024,12:45:00,NA,4,4,MOD
457,7/6/2024,12:25:00,0.192,3,1,MOD
459,8/6/2024,13:05:00,0.13867,3,0,MOD
461,9/6/2024,12:10:00,NA,1,1,MOD
462,10/6/2024,12:50:00,0.141,3,1,MOD
464,12/6/2024,12:30:00,0.122,4,0,MOD
466,13/6/2024,13:10:00,0.097,1,0,MOD
468,14/6/2024,12:15:00,0.098,2,1,MOD
469,15/6/2024,12:55:00,0.0775,2,0,MOD
471,17/6/2024,12:35:00,0.09633,4,1,MOD
474,19/6/2024,12:20:00,0.11,4,2,MOD
475,20/6/2024,13:00:00,0.093,2,0,MOD
476,21/6/2024,12:00:00,NA,1,1,MOD
477,22/6/2024,12:40:00,NA,4,4,MOD
479,23/6/2024,13:20:00,0.1705,3,1,MOD
480,24/6/2024,12:25:00,0.259,4,3,MOD
481,25/6/2024,13:05:00,NA,2,2,MOD
482,26/6/2024,12:05:00,0.236,1,0,MOD
483,27/6/2024,12:45:00,NA,4,4,MOD
486,29/6/2024,12:30:00,0.4245,2,0,MOD
487,30/6/2024,13:10:00,NA,1,1,MOD
488,1/7/2024,12:10:00,NA,3,3,MOD
489,2/7/2024,12:50:00,0.10975,4,0,MOD
490,3/7/2024,11:55:00,NA,2,2,MOD
491,4/7/2024,12:35:00,NA,4,4,MOD
493,6/7/2024,12:15:00,NA,2,2,MOD
494,7/7/2024,12:55:00,0.202,4,1,MOD
495,8/7/2024,12:00:00,NA,1,1,MOD
496,9/7/2024,12:40:00,NA,4,4,MOD
499,11/7/2024,12:20:00,NA,2,2,MOD
501,12/7/2024,13:00:00,NA,2,2,MOD
502,13/7/2024,12:05:00,NA,2,2,MOD
503,14/7/2024,12:45:00,NA,3,3,MOD
506,16/7/2024,12:25:00,NA,4,4,MOD
508,17/7/2024,13:05:00,NA,3,3,MOD
509,18/7/2024,12:10:00,0.223,1,0,MOD
510,19/7/2024,12:50:00,0.248,3,1,MOD
512,21/7/2024,12:30:00,0.2278,5,0,MOD
514,22/7/2024,13:10:00,0.113,2,0,MOD
515,24/7/2024,12:55:00,NA,3,3,MOD
516,25/7/2024,11:55:00,0.189,2,1,MOD
517,26/7/2024,12:35:00,0.1818,5,0,MOD
521,28/7/2024,12:20:00,0.266,3,0,MOD
522,29/7/2024,13:00:00,0.415,1,0,MOD
523,30/7/2024,12:00:00,NA,3,3,MOD
524,31/7/2024,12:40:00,NA,4,4,MOD
528,2/8/2024,12:25:00,0.223,4,0,MOD
529,3/8/2024,13:05:00,0.068,1,0,MOD
530,4/8/2024,12:05:00,NA,2,2,MOD
531,5/8/2024,12:45:00,0.08767,3,0,MOD
535,7/8/2024,12:25:00,0.1956,5,0,MOD
539,9/8/2024,12:10:00,NA,1,1,MOD
540,10/8/2024,12:50:00,NA,4,4,MOD
541,11/8/2024,11:50:00,NA,1,1,MOD
542,12/8/2024,12:30:00,0.11567,3,0,MOD
547,14/8/2024,12:15:00,NA,4,4,MOD
548,15/8/2024,12:55:00,0.2235,2,0,MOD
549,16/8/2024,11:55:00,NA,1,1,MOD
550,17/8/2024,12:35:00,0.34625,4,0,MOD
552,18/8/2024,13:15:00,NA,1,1,MOD
554,19/8/2024,12:20:00,0.337,3,0,MOD
555,20/8/2024,13:00:00,0.325,1,0,MOD
556,21/8/2024,12:00:00,0.454,2,1,MOD
557,22/8/2024,12:40:00,0.23833,3,0,MOD
560,24/8/2024,12:25:00,NA,2,2,MOD
561,25/8/2024,13:05:00,NA,3,3,MOD
562,26/8/2024,12:05:00,NA,1,1,MOD
563,27/8/2024,12:45:00,0.066,3,0,MOD
565,28/8/2024,11:50:00,NA,1,1,MOD
566,29/8/2024,12:25:00,0.46725,4,0,MOD
569,30/8/2024,13:05:00,0.13,3,1,MOD
571,31/8/2024,12:10:00,0.304,3,2,MOD
572,1/9/2024,12:50:00,0.241,3,0,MOD
573,2/9/2024,11:50:00,NA,2,2,MOD
574,3/9/2024,12:30:00,1.443,4,3,MOD
576,4/9/2024,13:10:00,NA,2,2,MOD
578,5/9/2024,12:15:00,NA,2,2,MOD
579,6/9/2024,12:55:00,NA,3,3,MOD
580,7/9/2024,11:55:00,NA,2,2,MOD
581,8/9/2024,12:35:00,NA,4,4,MOD
585,10/9/2024,12:20:00,1.09,2,1,MOD
586,11/9/2024,13:00:00,0.541,3,2,MOD
588,13/9/2024,12:40:00,0.8935,4,2,MOD
591,16/9/2024,13:00:00,NA,1,1,MOD
593,17/9/2024,12:05:00,NA,1,1,MOD
594,18/9/2024,12:45:00,NA,2,2,MOD
596,20/9/2024,12:25:00,0.476,4,0,MOD
598,21/9/2024,13:05:00,NA,2,2,MOD
599,22/9/2024,12:10:00,0.4515,2,0,MOD
600,23/9/2024,12:50:00,0.446,1,0,MOD
602,25/9/2024,12:30:00,0.266,4,0,MOD
604,26/9/2024,13:10:00,NA,2,2,MOD
606,27/9/2024,12:15:00,NA,3,3,MOD
608,28/9/2024,12:55:00,NA,1,1,MOD
610,30/9/2024,12:35:00,0.25575,4,0,MOD
612,2/10/2024,12:15:00,0.6685,2,0,MOD
613,3/10/2024,12:55:00,NA,1,1,MOD
614,4/10/2024,12:00:00,NA,1,1,MOD
615,5/10/2024,12:40:00,NA,4,4,MOD
618,7/10/2024,12:20:00,0.66925,4,0,MOD
620,8/10/2024,13:00:00,NA,2,2,MOD
622,9/10/2024,12:05:00,NA,3,3,MOD
624,10/10/2024,12:45:00,NA,4,4,MOD
626,12/10/2024,12:25:00,NA,3,3,MOD
627,13/10/2024,13:05:00,NA,2,2,MOD
628,14/10/2024,12:05:00,NA,2,2,MOD
629,15/10/2024,12:45:00,0.4155,2,0,MOD
630,16/10/2024,11:50:00,NA,2,2,MOD
631,17/10/2024,12:30:00,0.39175,4,0,MOD
632,18/10/2024,13:10:00,0.474,3,1,MOD
633,19/10/2024,12:10:00,NA,3,3,MOD
634,20/10/2024,12:50:00,NA,2,2,MOD
636,22/10/2024,12:30:00,0.13767,4,1,MOD
639,23/10/2024,13:10:00,NA,2,2,MOD
641,24/10/2024,12:15:00,NA,2,2,MOD
642,25/10/2024,12:55:00,NA,2,2,MOD
643,26/10/2024,11:55:00,NA,3,3,MOD
644,27/10/2024,12:35:00,NA,4,4,MOD
647,29/10/2024,12:15:00,NA,4,4,MOD
