,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
1036,2/9/2022,0.057375,0.062764581,0.057875,0.062764581
1037,3/9/2022,0.019875,0.083308735,0.032375,0.083308735
1038,4/9/2022,0.055125,0.068928025,0.070375,0.068928025
1039,5/9/2022,0.0545,0.078237401,0.031625,0.078237401
1040,6/9/2022,0.056,0.069458578,0.0625,0.069458578
1041,7/9/2022,0.069625,0.118646895,0.058375,0.118646895
1042,8/9/2022,0.20925,0.27176305,0.21475,0.27176305
1043,10/9/2022,0.04425,0.091277381,0.014625,0.07991311
1044,11/9/2022,0.0655,0.105246175,0.088,0.105246175
1045,12/9/2022,0.0445,0.104828541,0.0275,0.104828541
1046,13/9/2022,0.09625,0.188024976,0.10725,0.188024976
1047,14/9/2022,0.1325,0.291985439,0.131,0.291985439
1048,15/9/2022,0.05575,0.069117701,0.0505,0.069117701
1049,23/9/2022,0.051375,0.103961699,0.03875,0.103961699
1050,24/9/2022,0.0555,0.075302502,0.048625,0.075302502
1051,27/9/2022,0.0615,0.119768102,0.085,0.119768102
1052,28/9/2022,0.051125,0.080855396,0.022125,0.080855396
1053,30/9/2022,0.075375,0.091302935,0.074375,0.091302935
1055,2/10/2022,0.141625,0.205515707,0.15675,0.205515707
1056,3/10/2022,0.1045,0.126901943,0.068,0.126901943
1057,4/10/2022,0.065875,0.085865035,0.074,0.085865035
1058,5/10/2022,0.02675,0.102089277,0.01275,0.102089277
1059,7/10/2022,0.060375,0.118261647,0.044,0.118261647
1060,9/10/2022,0.05875,0.075687574,0.05425,0.075687574
1061,11/10/2022,0.210625,0.219396462,0.211125,0.219396462
1062,12/10/2022,0.1185,0.24798375,0.0605,0.24798375
1063,14/10/2022,0.0985,0.076138449,0.04275,0.076138449
1064,16/10/2022,0.14,0.096962725,0.121,0.096962725
1065,17/10/2022,0.1695,0.101781916,0.14975,0.101781916
1066,24/10/2022,0.085375,0.116401152,0.070875,0.116401152
1067,25/10/2022,0.0875,0.130181862,0.11425,0.130181862
1068,27/10/2022,0.055416667,0.080366873,0.077833333,0.080366873
1069,28/10/2022,0.0195,0.12885005,0.02725,0.12885005
1070,29/10/2022,0.07925,0.112202813,0.06725,0.112202813
1073,3/11/2022,0.11046,0.13471107,0.12825,0.13471107
1074,4/11/2022,0.041,0.063048589,0.025,0.063048589
1075,5/11/2022,0.1,0.070606995,0.12075,0.070606995
1076,6/11/2022,0.09125,0.056693096,0.096625,0.056693096
1077,7/11/2022,0.073875,0.07135094,0.06575,0.07135094
1078,8/11/2022,0.10533,0.064978047,0.16875,0.073030253
1079,9/11/2022,0.0485,0.091010478,0.0865,0.091010478
1081,11/11/2022,0.04725,0.082309239,0.086625,0.084808083
1082,15/11/2022,0.0595,0.061809554,0.10725,0.066359575
1083,16/11/2022,0.114,0.125431913,0.100375,0.125431913
1084,17/11/2022,0.11933,0.064990091,0.11775,0.064990091
1086,22/11/2022,0.08075,0.092178168,0.14067,0.092178168
1087,23/11/2022,0.121375,0.084293938,0.11975,0.084293938
1088,24/11/2022,0.097375,0.134084687,0.125,0.134084687
1089,25/11/2022,0.15875,0.157165571,0.16675,0.157165571
1090,26/11/2022,0.0705,0.141804444,0.09,0.141804444
1091,28/11/2022,0.10475,0.10046541,0.11575,0.10046541
1092,2/12/2022,0.150375,0.091156978,0.13275,0.091156978
1093,3/12/2022,0.111625,0.11088809,0.149875,0.11088809
1094,4/12/2022,0.10125,0.117000467,0.169875,0.124016512
1095,5/12/2022,0.1115,0.063561291,0.108875,0.063561291
1096,6/12/2022,0.07879,0.058054758,0.086875,0.058054758
1097,7/12/2022,0.158,0.162267871,0.1725,0.162267871
1098,8/12/2022,0.171,0.142298611,0.1725,0.142298611
1099,9/12/2022,0.181625,0.119536503,0.18125,0.119536503
1100,10/12/2022,0.114125,0.068519419,0.10975,0.068519419
1101,11/12/2022,0.087,0.158832995,0.05175,0.158832995
1102,13/12/2022,0.157,0.224445734,0.129,0.224445734
1103,14/12/2022,0.152375,0.09071377,0.14275,0.09071377
1104,15/12/2022,0.07275,0.097788257,0.08975,0.097788257
1105,16/12/2022,0.10075,0.115928463,0.211,0.114700502
1106,17/12/2022,0.115583333,0.059774728,0.11575,0.059774728
1107,18/12/2022,0.126,0.080683749,0.146375,0.072804478
1108,19/12/2022,0.158375,0.067017087,0.157875,0.067017087
1109,20/12/2022,0.035375,0.05342888,0.024,0.05539844
1110,21/12/2022,0.15825,0.080221509,0.18075,0.080221509
1111,22/12/2022,0.123,0.097825888,0.05775,0.097825888
1112,26/12/2022,0.151335,0.093135703,0.15525,0.093135703
1113,28/12/2022,0.147625,0.167584336,0.232833333,0.152014625
1114,29/12/2022,0.1445,0.140950576,0.1565,0.140950576
1115,30/12/2022,0.16625,0.166722159,0.184375,0.166722159
1116,31/12/2022,0.123875,0.104990159,0.135125,0.104990159
