,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
204,19/7/2016,0.14575,0.086923442,0.16175,0.086923442
205,20/7/2016,0.251,0.071115439,0.24675,0.071115439
206,21/7/2016,0.0895,0.078749424,0.11575,0.078749424
207,25/7/2016,0.0885,0.086784872,0.1155,0.086784872
208,27/7/2016,0.14175,0.125118572,0.161625,0.125118572
209,28/7/2016,0.13025,0.10946084,0.14,0.10946084
210,29/7/2016,0.089125,0.119462637,0.100375,0.119462637
211,30/7/2016,0.07525,0.069792601,0.07425,0.069792601
212,1/8/2016,0.2095,0.239709704,0.23825,0.239709704
213,2/8/2016,0.1635,0.171056346,0.187625,0.171056346
214,3/8/2016,0.109375,0.143561603,0.130625,0.143561603
215,4/8/2016,0.095625,0.130522804,0.112875,0.130522804
216,8/8/2016,0.145125,0.121771595,0.166,0.121771595
218,12/8/2016,0.12225,0.099002614,0.144375,0.099002614
219,13/8/2016,0.103,0.090670308,0.122,0.090670308
220,16/8/2016,0.092,0.062007776,0.098875,0.067482007
221,17/8/2016,0.13,0.092106146,0.12375,0.092106146
225,23/8/2016,0.10225,0.094794479,0.11175,0.094794479
226,24/8/2016,0.089625,0.094808825,0.05825,0.092107025
227,25/8/2016,0.16225,0.09950734,0.19025,0.09950734
228,26/8/2016,0.0675,0.046620726,0.103915,0.046620726
229,27/8/2016,0.192,0.148662897,0.2005,0.148662897
230,28/8/2016,0.119,0.047558907,0.13375,0.047558907
231,29/8/2016,0.08825,0.058630569,0.10275,0.058630569
232,31/8/2016,0.10725,0.086874272,0.124,0.086874272
233,1/9/2016,0.109,0.106461796,0.113375,0.106461796
234,5/9/2016,0.16025,0.052813079,0.1855,0.052813079
235,6/9/2016,0.07475,0.068069107,0.07925,0.068069107
236,8/9/2016,0.1425,0.105262191,0.159,0.105262191
237,9/9/2016,0.052625,0.057702115,0.113835,0.057702115
238,10/9/2016,0.10475,0.060320699,0.107,0.060320699
239,11/9/2016,0.058,0.060507302,0.087585,0.060507302
240,12/9/2016,0.151,0.090145484,0.15025,0.090145484
241,13/9/2016,0.104875,0.060874493,0.09575,0.060874493
242,15/9/2016,0.259,0.220830969,0.27875,0.220830969
243,16/9/2016,0.191,0.190758786,0.22275,0.190758786
244,17/9/2016,0.19875,0.167352757,0.23525,0.167352757
246,26/9/2016,0.179,0.111974922,0.241,0.111974922
247,27/9/2016,0.074375,0.063298475,0.098625,0.063298475
249,29/9/2016,0.223875,0.122625738,0.235,0.122625738
250,5/10/2016,0.118,0.087466343,0.104,0.087466343
251,7/10/2016,0.077,0.083327678,0.104,0.083327678
252,12/10/2016,0.1685,0.03538563,0.1595,0.03538563
253,13/10/2016,0.076375,0.059009975,0.102625,0.059009975
254,28/10/2016,0.154,0.049370152,0.19475,0.049370152
255,1/11/2016,0.1975,0.175323244,0.252,0.175323244
256,2/11/2016,0.1065,0.107928925,0.166,0.107928925
257,3/11/2016,0.1135,0.086090514,0.16775,0.086090514
258,4/11/2016,0.05225,0.07587257,0.164,0.07587257
