region,num,estacion,metrica,temporal,espacial,valor,collection,min,max
latam,2,ST,nrmse,60,15,0.48,C60,0,0
latam,2,ST,nrmse,90,15,0.47,C60,0,0
latam,2,ST,nrmse,120,15,0.47,C60,0,0
latam,2,ST,nrmse,30,15,0.42,C61,0,0
latam,2,ST,nrmse,60,15,0.43,C61,0,0
latam,2,ST,nrmse,90,15,0.42,C61,0,0
latam,2,ST,nrmse,120,15,0.43,C61,0,0
latam,2,ST,nrmse,30,25,0.55,C60,0,0
latam,2,ST,nrmse,60,25,0.53,C60,0,0
latam,2,ST,nrmse,90,25,0.53,C60,0,0
latam,2,ST,nrmse,120,25,0.53,C60,0,0
latam,2,ST,nrmse,30,25,0.49,C61,0,0
latam,2,ST,nrmse,60,25,0.5,C61,0,0
latam,2,ST,nrmse,90,25,0.5,C61,0,0
latam,2,ST,nrmse,120,25,0.5,C61,0,0
latam,3,BA,nrmse,30,1,0.54,C60,0,0
latam,3,BA,nrmse,60,1,0.54,C60,0,0
latam,3,BA,nrmse,90,1,0.53,C60,0,0
latam,3,BA,nrmse,120,1,0.53,C60,0,0
latam,3,BA,nrmse,30,1,0.61,C61,0,0
latam,3,BA,nrmse,60,1,0.61,C61,0,0
latam,3,BA,nrmse,90,1,0.6,C61,0,0
latam,3,BA,nrmse,120,1,0.61,C61,0,0
latam,3,BA,nrmse,30,3,0.47,C60,0,0
latam,3,BA,nrmse,60,3,0.56,C60,0,0
latam,3,BA,nrmse,90,3,0.55,C60,0,0
latam,3,BA,nrmse,120,3,0.55,C60,0,0
latam,3,BA,nrmse,30,3,0.64,C61,0,0
latam,3,BA,nrmse,60,3,0.65,C61,0,0
latam,3,BA,nrmse,90,3,0.65,C61,0,0
latam,3,BA,nrmse,120,3,0.66,C61,0,0
latam,3,BA,nrmse,30,5,0.57,C60,0,0
latam,3,BA,nrmse,60,5,0.57,C60,0,0
latam,3,BA,nrmse,90,5,0.56,C60,0,0
latam,3,BA,nrmse,120,5,0.56,C60,0,0
latam,3,BA,nrmse,30,5,0.66,C61,0,0
latam,3,BA,nrmse,60,5,0.66,C61,0,0
latam,3,BA,nrmse,90,5,0.67,C61,0,0
latam,3,BA,nrmse,120,5,0.68,C61,0,0
latam,3,BA,nrmse,30,15,0.51,C60,0,0
latam,3,BA,nrmse,60,15,0.5,C60,0,0
latam,3,BA,nrmse,90,15,0.49,C60,0,0
latam,3,BA,nrmse,120,15,0.49,C60,0,0
latam,3,BA,nrmse,30,15,0.57,C61,0,0
latam,3,BA,nrmse,60,15,0.58,C61,0,0
latam,3,BA,nrmse,90,15,0.6,C61,0,0
latam,3,BA,nrmse,120,15,0.61,C61,0,0
latam,3,BA,nrmse,30,25,0.51,C60,0,0
latam,3,BA,nrmse,60,25,0.49,C60,0,0
latam,3,BA,nrmse,90,25,0.48,C60,0,0
latam,3,BA,nrmse,120,25,0.47,C60,0,0
latam,3,BA,nrmse,30,25,0.47,C61,0,0
latam,3,BA,nrmse,60,25,0.48,C61,0,0
latam,3,BA,nrmse,90,25,0.47,C61,0,0
latam,3,BA,nrmse,120,25,0.49,C61,0,0
latam,4,MD,nrmse,30,1,0.45,C60,0,0
latam,4,MD,nrmse,60,1,0.49,C60,0,0
latam,4,MD,nrmse,90,1,0.48,C60,0,0
latam,4,MD,nrmse,120,1,0.48,C60,0,0
latam,4,MD,nrmse,30,1,0.56,C61,0,0
latam,4,MD,nrmse,60,1,0.56,C61,0,0
latam,4,MD,nrmse,90,1,0.56,C61,0,0
latam,4,MD,nrmse,120,1,0.56,C61,0,0
latam,4,MD,nrmse,30,3,0.44,C60,0,0
latam,4,MD,nrmse,60,3,0.46,C60,0,0
latam,4,MD,nrmse,90,3,0.46,C60,0,0
latam,4,MD,nrmse,120,3,0.47,C60,0,0
latam,4,MD,nrmse,30,3,0.52,C61,0,0
latam,4,MD,nrmse,60,3,0.53,C61,0,0
latam,4,MD,nrmse,90,3,0.53,C61,0,0
latam,4,MD,nrmse,120,3,0.54,C61,0,0
latam,4,MD,nrmse,30,5,0.43,C60,0,0
latam,4,MD,nrmse,60,5,0.45,C60,0,0
latam,4,MD,nrmse,90,5,0.45,C60,0,0
latam,4,MD,nrmse,120,5,0.45,C60,0,0
latam,4,MD,nrmse,30,5,0.54,C61,0,0
latam,4,MD,nrmse,60,5,0.54,C61,0,0
latam,4,MD,nrmse,90,5,0.54,C61,0,0
latam,4,MD,nrmse,120,5,0.55,C61,0,0
latam,4,MD,nrmse,30,15,0.49,C60,0,0
latam,4,MD,nrmse,60,15,0.5,C60,0,0
latam,4,MD,nrmse,90,15,0.49,C60,0,0
latam,4,MD,nrmse,120,15,0.49,C60,0,0
latam,4,MD,nrmse,30,15,0.52,C61,0,0
latam,4,MD,nrmse,60,15,0.54,C61,0,0
latam,4,MD,nrmse,90,15,0.53,C61,0,0
latam,4,MD,nrmse,120,15,0.54,C61,0,0
latam,4,MD,nrmse,30,25,0.43,C60,0,0
latam,4,MD,nrmse,60,25,0.46,C60,0,0
latam,4,MD,nrmse,90,25,0.45,C60,0,0
latam,4,MD,nrmse,120,25,0.45,C60,0,0
latam,4,MD,nrmse,30,25,0.47,C61,0,0
latam,4,MD,nrmse,60,25,0.48,C61,0,0
latam,4,MD,nrmse,90,25,0.48,C61,0,0
latam,4,MD,nrmse,120,25,0.49,C61,0,0
latam,5,LP,nrmse,30,1,0.55,C60,0,0
latam,5,LP,nrmse,60,1,0.56,C60,0,0
latam,5,LP,nrmse,90,1,0.56,C60,0,0
latam,5,LP,nrmse,120,1,0.56,C60,0,0
latam,5,LP,nrmse,30,1,0.82,C61,0,0
latam,5,LP,nrmse,60,1,0.85,C61,0,0
latam,5,LP,nrmse,90,1,0.86,C61,0,0
latam,5,LP,nrmse,120,1,0.87,C61,0,0
latam,5,LP,nrmse,30,3,0.57,C60,0,0
latam,5,LP,nrmse,60,3,0.59,C60,0,0
latam,5,LP,nrmse,90,3,0.6,C60,0,0
latam,5,LP,nrmse,120,3,0.61,C60,0,0
latam,5,LP,nrmse,30,3,0.92,C61,0,0
latam,5,LP,nrmse,60,3,0.94,C61,0,0
latam,5,LP,nrmse,90,3,0.96,C61,0,0
latam,5,LP,nrmse,120,3,0.97,C61,0,0
latam,5,LP,nrmse,30,5,0.58,C60,0,0
latam,5,LP,nrmse,60,5,0.6,C60,0,0
latam,5,LP,nrmse,90,5,0.61,C60,0,0
latam,5,LP,nrmse,120,5,0.62,C60,0,0
latam,5,LP,nrmse,30,5,0.93,C61,0,0
latam,5,LP,nrmse,60,5,0.97,C61,0,0
latam,5,LP,nrmse,90,5,0.99,C61,0,0
latam,5,LP,nrmse,120,5,1.01,C61,0,0
latam,5,LP,nrmse,30,15,0.6,C60,0,0
latam,5,LP,nrmse,60,15,0.64,C60,0,0
latam,5,LP,nrmse,90,15,0.66,C60,0,0
latam,5,LP,nrmse,120,15,0.69,C60,0,0
latam,5,LP,nrmse,30,15,0.89,C61,0,0
latam,5,LP,nrmse,60,15,0.95,C61,0,0
latam,5,LP,nrmse,90,15,0.98,C61,0,0
latam,5,LP,nrmse,120,15,1,C61,0,0
latam,5,LP,nrmse,30,25,0.43,C60,0,0
latam,5,LP,nrmse,60,25,0.43,C60,0,0
latam,5,LP,nrmse,90,25,0.43,C60,0,0
latam,5,LP,nrmse,120,25,0.43,C60,0,0
latam,5,LP,nrmse,30,25,0.79,C61,0,0
latam,5,LP,nrmse,60,25,0.88,C61,0,0
latam,5,LP,nrmse,90,25,0.92,C61,0,0
latam,5,LP,nrmse,120,25,0.93,C61,0,0
latam,6,MX,nrmse,30,1,0.38,C60,0,0
latam,6,MX,nrmse,60,1,0.36,C60,0,0
latam,6,MX,nrmse,90,1,0.36,C60,0,0
latam,6,MX,nrmse,120,1,0.38,C60,0,0
latam,6,MX,nrmse,30,1,0.32,C61,0,0
latam,6,MX,nrmse,60,1,0.31,C61,0,0
latam,6,MX,nrmse,90,1,0.31,C61,0,0
latam,6,MX,nrmse,120,1,0.32,C61,0,0
latam,6,MX,nrmse,30,3,0.37,C60,0,0
latam,6,MX,nrmse,60,3,0.36,C60,0,0
latam,6,MX,nrmse,90,3,0.36,C60,0,0
latam,6,MX,nrmse,120,3,0.37,C60,0,0
latam,6,MX,nrmse,30,3,0.32,C61,0,0
latam,6,MX,nrmse,60,3,0.32,C61,0,0
latam,6,MX,nrmse,90,3,0.31,C61,0,0
latam,6,MX,nrmse,120,3,0.32,C61,0,0
latam,6,MX,nrmse,30,5,0.37,C60,0,0
latam,6,MX,nrmse,60,5,0.36,C60,0,0
latam,6,MX,nrmse,90,5,0.37,C60,0,0
latam,6,MX,nrmse,120,5,0.38,C60,0,0
latam,6,MX,nrmse,30,5,0.34,C61,0,0
latam,6,MX,nrmse,60,5,0.33,C61,0,0
latam,6,MX,nrmse,90,5,0.32,C61,0,0
latam,6,MX,nrmse,120,5,0.33,C61,0,0
latam,6,MX,nrmse,30,15,0.38,C60,0,0
latam,6,MX,nrmse,60,15,0.37,C60,0,0
latam,6,MX,nrmse,90,15,0.36,C60,0,0
latam,6,MX,nrmse,120,15,0.37,C60,0,0
latam,6,MX,nrmse,30,15,0.36,C61,0,0
latam,6,MX,nrmse,60,15,0.35,C61,0,0
latam,6,MX,nrmse,90,15,0.35,C61,0,0
latam,6,MX,nrmse,120,15,0.35,C61,0,0
latam,6,MX,nrmse,30,25,0.43,C60,0,0
latam,6,MX,nrmse,60,25,0.42,C60,0,0
latam,6,MX,nrmse,90,25,0.41,C60,0,0
latam,6,MX,nrmse,120,25,0.4,C60,0,0
latam,6,MX,nrmse,30,25,0.41,C61,0,0
latam,6,MX,nrmse,60,25,0.42,C61,0,0
latam,6,MX,nrmse,90,25,0.41,C61,0,0
latam,6,MX,nrmse,120,25,0.41,C61,0,0
latam,1,SP,r2,30,1,0.82,C60,0,0
latam,1,SP,r2,60,1,0.81,C60,0,0
latam,1,SP,r2,90,1,0.79,C60,0,0
latam,1,SP,r2,120,1,0.77,C60,0,0
latam,1,SP,r2,30,1,0.83,C61,0,0
latam,1,SP,r2,60,1,0.79,C61,0,0
latam,1,SP,r2,90,1,0.77,C61,0,0
latam,1,SP,r2,120,1,0.75,C61,0,0
latam,1,SP,r2,30,3,0.79,C60,0,0
latam,1,SP,r2,60,3,0.77,C60,0,0
latam,1,SP,r2,90,3,0.75,C60,0,0
latam,1,SP,r2,120,3,0.73,C60,0,0
latam,1,SP,r2,30,3,0.71,C61,0,0
latam,1,SP,r2,60,3,0.68,C61,0,0
latam,1,SP,r2,90,3,0.67,C61,0,0
latam,1,SP,r2,120,3,0.65,C61,0,0
latam,1,SP,r2,30,5,0.77,C60,0,0
latam,1,SP,r2,60,5,0.75,C60,0,0
latam,1,SP,r2,90,5,0.75,C60,0,0
latam,1,SP,r2,120,5,0.73,C60,0,0
latam,1,SP,r2,30,5,0.69,C61,0,0
latam,1,SP,r2,60,5,0.65,C61,0,0
latam,1,SP,r2,90,5,0.64,C61,0,0
latam,1,SP,r2,120,5,0.61,C61,0,0
latam,1,SP,r2,30,15,0.72,C60,0,0
latam,1,SP,r2,60,15,0.7,C60,0,0
latam,1,SP,r2,90,15,0.7,C60,0,0
latam,1,SP,r2,120,15,0.67,C60,0,0
latam,1,SP,r2,30,15,0.67,C61,0,0
latam,1,SP,r2,60,15,0.63,C61,0,0
latam,1,SP,r2,90,15,0.63,C61,0,0
latam,1,SP,r2,120,15,0.58,C61,0,0
latam,1,SP,r2,30,25,0.7,C60,0,0
latam,1,SP,r2,60,25,0.66,C60,0,0
latam,1,SP,r2,90,25,0.67,C60,0,0
latam,1,SP,r2,120,25,0.66,C60,0,0
latam,1,SP,r2,30,25,0.66,C61,0,0
latam,1,SP,r2,60,25,0.63,C61,0,0
latam,1,SP,r2,90,25,0.63,C61,0,0
latam,1,SP,r2,120,25,0.59,C61,0,0
latam,2,ST,r2,30,1,0.66,C60,0,0
latam,2,ST,r2,60,1,0.65,C60,0,0
latam,2,ST,r2,90,1,0.65,C60,0,0
latam,2,ST,r2,120,1,0.66,C60,0,0
latam,2,ST,r2,30,1,0.68,C61,0,0
latam,2,ST,r2,60,1,0.69,C61,0,0
latam,2,ST,r2,90,1,0.69,C61,0,0
latam,2,ST,r2,120,1,0.69,C61,0,0
latam,2,ST,r2,30,3,0.64,C60,0,0
latam,2,ST,r2,60,3,0.63,C60,0,0
latam,2,ST,r2,90,3,0.64,C60,0,0
latam,2,ST,r2,120,3,0.54,C60,0,0
latam,2,ST,r2,30,3,0.68,C61,0,0
latam,2,ST,r2,60,3,0.68,C61,0,0
latam,2,ST,r2,90,3,0.68,C61,0,0
latam,2,ST,r2,120,3,0.69,C61,0,0
latam,2,ST,r2,30,5,0.66,C60,0,0
latam,2,ST,r2,60,5,0.68,C60,0,0
latam,2,ST,r2,90,5,0.68,C60,0,0
latam,2,ST,r2,120,5,0.69,C60,0,0
latam,2,ST,r2,30,5,0.69,C61,0,0
latam,2,ST,r2,60,5,0.7,C61,0,0
latam,2,ST,r2,90,5,0.69,C61,0,0
latam,2,ST,r2,120,5,0.69,C61,0,0
latam,2,ST,r2,30,15,0.66,C60,0,0
latam,2,ST,r2,60,15,0.68,C60,0,0
latam,2,ST,r2,90,15,0.68,C60,0,0
latam,2,ST,r2,120,15,0.68,C60,0,0
latam,2,ST,r2,30,15,0.67,C61,0,0
latam,2,ST,r2,60,15,0.69,C61,0,0
latam,2,ST,r2,90,15,0.65,C61,0,0
latam,2,ST,r2,120,15,0.65,C61,0,0
latam,2,ST,r2,30,25,0.66,C60,0,0
latam,2,ST,r2,60,25,0.67,C60,0,0
latam,2,ST,r2,90,25,0.66,C60,0,0
latam,2,ST,r2,120,25,0.65,C60,0,0
latam,2,ST,r2,30,25,0.64,C61,0,0
latam,2,ST,r2,60,25,0.64,C61,0,0
latam,2,ST,r2,90,25,0.61,C61,0,0
latam,2,ST,r2,120,25,0.59,C61,0,0
latam,3,BA,r2,30,1,0.39,C60,0,0
latam,3,BA,r2,60,1,0.38,C60,0,0
latam,3,BA,r2,90,1,0.38,C60,0,0
latam,3,BA,r2,120,1,0.38,C60,0,0
latam,3,BA,r2,30,1,0.41,C61,0,0
latam,3,BA,r2,60,1,0.41,C61,0,0
latam,3,BA,r2,90,1,0.41,C61,0,0
latam,3,BA,r2,120,1,0.41,C61,0,0
latam,3,BA,r2,30,3,0.38,C60,0,0
latam,3,BA,r2,60,3,0.38,C60,0,0
latam,3,BA,r2,90,3,0.38,C60,0,0
latam,3,BA,r2,120,3,0.39,C60,0,0
latam,3,BA,r2,30,3,0.39,C61,0,0
latam,3,BA,r2,60,3,0.39,C61,0,0
latam,3,BA,r2,90,3,0.38,C61,0,0
latam,3,BA,r2,120,3,0.38,C61,0,0
latam,3,BA,r2,30,5,0.37,C60,0,0
latam,3,BA,r2,60,5,0.37,C60,0,0
latam,3,BA,r2,90,5,0.38,C60,0,0
latam,3,BA,r2,120,5,0.39,C60,0,0
latam,3,BA,r2,30,5,0.37,C61,0,0
latam,3,BA,r2,60,5,0.39,C61,0,0
latam,3,BA,r2,90,5,0.38,C61,0,0
latam,3,BA,r2,120,5,0.38,C61,0,0
latam,3,BA,r2,30,15,0.47,C60,0,0
latam,3,BA,r2,60,15,0.48,C60,0,0
latam,3,BA,r2,90,15,0.47,C60,0,0
latam,3,BA,r2,120,15,0.47,C60,0,0
latam,3,BA,r2,30,15,0.43,C61,0,0
latam,3,BA,r2,60,15,0.48,C61,0,0
latam,3,BA,r2,90,15,0.46,C61,0,0
latam,3,BA,r2,120,15,0.45,C61,0,0
latam,3,BA,r2,30,25,0.5,C60,0,0
latam,3,BA,r2,60,25,0.53,C60,0,0
latam,3,BA,r2,90,25,0.53,C60,0,0
latam,3,BA,r2,120,25,0.53,C60,0,0
latam,3,BA,r2,30,25,0.54,C61,0,0
latam,3,BA,r2,60,25,0.6,C61,0,0
latam,3,BA,r2,90,25,0.59,C61,0,0
latam,3,BA,r2,120,25,0.58,C61,0,0
latam,4,MD,r2,30,1,0.52,C60,0,0
latam,4,MD,r2,60,1,0.45,C60,0,0
latam,4,MD,r2,90,1,0.45,C60,0,0
latam,4,MD,r2,120,1,0.45,C60,0,0
latam,4,MD,r2,30,1,0.32,C61,0,0
latam,4,MD,r2,60,1,0.31,C61,0,0
latam,4,MD,r2,90,1,0.31,C61,0,0
latam,4,MD,r2,120,1,0.31,C61,0,0
latam,4,MD,r2,30,3,0.59,C60,0,0
latam,4,MD,r2,60,3,0.55,C60,0,0
latam,4,MD,r2,90,3,0.56,C60,0,0
latam,4,MD,r2,120,3,0.55,C60,0,0
latam,4,MD,r2,30,3,0.51,C61,0,0
latam,4,MD,r2,60,3,0.49,C61,0,0
latam,4,MD,r2,90,3,0.48,C61,0,0
latam,4,MD,r2,120,3,0.47,C61,0,0
latam,4,MD,r2,30,5,0.58,C60,0,0
latam,4,MD,r2,60,5,0.55,C60,0,0
latam,4,MD,r2,90,5,0.55,C60,0,0
latam,4,MD,r2,120,5,0.55,C60,0,0
latam,4,MD,r2,30,5,0.47,C61,0,0
latam,4,MD,r2,60,5,0.46,C61,0,0
latam,4,MD,r2,90,5,0.45,C61,0,0
latam,4,MD,r2,120,5,0.44,C61,0,0
latam,4,MD,r2,30,15,0.52,C60,0,0
latam,4,MD,r2,60,15,0.49,C60,0,0
latam,4,MD,r2,90,15,0.49,C60,0,0
latam,4,MD,r2,120,15,0.48,C60,0,0
latam,4,MD,r2,30,15,0.58,C61,0,0
latam,4,MD,r2,60,15,0.44,C61,0,0
latam,4,MD,r2,90,15,0.44,C61,0,0
latam,4,MD,r2,120,15,0.43,C61,0,0
latam,4,MD,r2,30,25,0.62,C60,0,0
latam,4,MD,r2,60,25,0.58,C60,0,0
latam,4,MD,r2,90,25,0.58,C60,0,0
latam,4,MD,r2,120,25,0.59,C60,0,0
latam,4,MD,r2,30,25,0.57,C61,0,0
latam,4,MD,r2,60,25,0.54,C61,0,0
latam,4,MD,r2,90,25,0.55,C61,0,0
latam,4,MD,r2,120,25,0.54,C61,0,0
latam,5,LP,r2,30,1,0.37,C60,0,0
latam,5,LP,r2,60,1,0.37,C60,0,0
latam,5,LP,r2,90,1,0.38,C60,0,0
latam,5,LP,r2,120,1,0.38,C60,0,0
latam,5,LP,r2,30,1,0.28,C61,0,0
latam,5,LP,r2,60,1,0.27,C61,0,0
latam,5,LP,r2,90,1,0.28,C61,0,0
latam,5,LP,r2,120,1,0.28,C61,0,0
latam,5,LP,r2,30,3,0.41,C60,0,0
latam,5,LP,r2,60,3,0.41,C60,0,0
latam,5,LP,r2,90,3,0.41,C60,0,0
latam,5,LP,r2,120,3,0.41,C60,0,0
latam,5,LP,r2,30,3,0.28,C61,0,0
latam,5,LP,r2,60,3,0.28,C61,0,0
latam,5,LP,r2,90,3,0.28,C61,0,0
latam,5,LP,r2,120,3,0.28,C61,0,0
latam,5,LP,r2,30,5,0.39,C60,0,0
latam,5,LP,r2,60,5,0.38,C60,0,0
latam,5,LP,r2,90,5,0.38,C60,0,0
latam,5,LP,r2,120,5,0.39,C60,0,0
latam,5,LP,r2,30,5,0.25,C61,0,0
latam,5,LP,r2,60,5,0.25,C61,0,0
latam,5,LP,r2,90,5,0.25,C61,0,0
latam,5,LP,r2,120,5,0.25,C61,0,0
latam,5,LP,r2,30,15,0.34,C60,0,0
latam,5,LP,r2,60,15,0.31,C60,0,0
latam,5,LP,r2,90,15,0.31,C60,0,0
latam,5,LP,r2,120,15,0.3,C60,0,0
latam,5,LP,r2,30,15,0.24,C61,0,0
latam,5,LP,r2,60,15,0.22,C61,0,0
latam,5,LP,r2,90,15,0.22,C61,0,0
latam,5,LP,r2,120,15,0.22,C61,0,0
latam,5,LP,r2,30,25,0.39,C60,0,0
latam,5,LP,r2,60,25,0.38,C60,0,0
latam,5,LP,r2,90,25,0.38,C60,0,0
latam,5,LP,r2,120,25,0.37,C60,0,0
latam,5,LP,r2,30,25,0.27,C61,0,0
latam,5,LP,r2,60,25,0.24,C61,0,0
latam,5,LP,r2,90,25,0.23,C61,0,0
latam,5,LP,r2,120,25,0.23,C61,0,0
latam,6,MX,r2,30,1,0.58,C60,0,0
latam,6,MX,r2,60,1,0.59,C60,0,0
latam,6,MX,r2,90,1,0.59,C60,0,0
latam,6,MX,r2,120,1,0.58,C60,0,0
latam,6,MX,r2,30,1,0.69,C61,0,0
latam,6,MX,r2,60,1,0.7,C61,0,0
latam,6,MX,r2,90,1,0.69,C61,0,0
latam,6,MX,r2,120,1,0.68,C61,0,0
latam,6,MX,r2,30,3,0.6,C60,0,0
latam,6,MX,r2,60,3,0.61,C60,0,0
latam,6,MX,r2,90,3,0.61,C60,0,0
latam,6,MX,r2,120,3,0.6,C60,0,0
latam,6,MX,r2,30,3,0.69,C61,0,0
latam,6,MX,r2,60,3,0.71,C61,0,0
latam,6,MX,r2,90,3,0.71,C61,0,0
latam,6,MX,r2,120,3,0.7,C61,0,0
latam,6,MX,r2,30,5,0.58,C60,0,0
latam,6,MX,r2,60,5,0.6,C60,0,0
latam,6,MX,r2,90,5,0.58,C60,0,0
latam,6,MX,r2,120,5,0.57,C60,0,0
latam,6,MX,r2,30,5,0.66,C61,0,0
latam,6,MX,r2,60,5,0.67,C61,0,0
latam,6,MX,r2,90,5,0.68,C61,0,0
latam,6,MX,r2,120,5,0.68,C61,0,0
latam,6,MX,r2,30,15,0.56,C60,0,0
latam,6,MX,r2,60,15,0.56,C60,0,0
latam,6,MX,r2,90,15,0.57,C60,0,0
latam,6,MX,r2,120,15,0.56,C60,0,0
latam,6,MX,r2,30,15,0.61,C61,0,0
latam,6,MX,r2,60,15,0.61,C61,0,0
latam,6,MX,r2,90,15,0.61,C61,0,0
latam,6,MX,r2,120,15,0.6,C61,0,0
latam,6,MX,r2,30,25,0.54,C60,0,0
latam,6,MX,r2,60,25,0.54,C60,0,0
latam,6,MX,r2,90,25,0.56,C60,0,0
latam,6,MX,r2,120,25,0.55,C60,0,0
latam,6,MX,r2,30,25,0.56,C61,0,0
latam,6,MX,r2,60,25,0.54,C61,0,0
latam,6,MX,r2,90,25,0.55,C61,0,0
latam,6,MX,r2,120,25,0.54,C61,0,0
latam,1,SP,reu,30,1,59.12,C60,0,0
latam,1,SP,reu,60,1,59.75,C60,0,0
latam,1,SP,reu,90,1,60.62,C60,0,0
latam,1,SP,reu,120,1,63.12,C60,0,0
latam,1,SP,reu,30,1,52.76,C61,0,0
latam,1,SP,reu,60,1,53.01,C61,0,0
latam,1,SP,reu,90,1,53.77,C61,0,0
latam,1,SP,reu,120,1,56.08,C61,0,0
latam,1,SP,reu,30,3,59.16,C60,0,0
latam,1,SP,reu,60,3,57.06,C60,0,0
latam,1,SP,reu,90,3,58.11,C60,0,0
latam,1,SP,reu,120,3,60.9,C60,0,0
latam,1,SP,reu,30,3,52.29,C61,0,0
latam,1,SP,reu,60,3,51.45,C61,0,0
latam,1,SP,reu,90,3,52.77,C61,0,0
latam,1,SP,reu,120,3,55.08,C61,0,0
latam,1,SP,reu,30,5,55.4,C60,0,0
latam,1,SP,reu,60,5,55.62,C60,0,0
latam,1,SP,reu,90,5,56.61,C60,0,0
latam,1,SP,reu,120,5,58.94,C60,0,0
latam,1,SP,reu,30,5,53.95,C61,0,0
latam,1,SP,reu,60,5,52.85,C61,0,0
latam,1,SP,reu,90,5,53.75,C61,0,0
latam,1,SP,reu,120,5,55.11,C61,0,0
latam,1,SP,reu,30,15,63.37,C60,0,0
latam,1,SP,reu,60,15,64.52,C60,0,0
latam,1,SP,reu,90,15,64.87,C60,0,0
latam,1,SP,reu,120,15,67.5,C60,0,0
latam,1,SP,reu,30,15,56.4,C61,0,0
latam,1,SP,reu,60,15,55.59,C61,0,0
latam,1,SP,reu,90,15,54.04,C61,0,0
latam,1,SP,reu,120,15,56.22,C61,0,0
latam,1,SP,reu,30,25,69.44,C60,0,0
latam,1,SP,reu,60,25,72.22,C60,0,0
latam,1,SP,reu,90,25,71.18,C60,0,0
latam,1,SP,reu,120,25,71.43,C60,0,0
latam,1,SP,reu,30,25,61.97,C61,0,0
latam,1,SP,reu,60,25,61.3,C61,0,0
latam,1,SP,reu,90,25,59.26,C61,0,0
latam,1,SP,reu,120,25,60.36,C61,0,0
latam,2,ST,reu,30,1,70.97,C60,0,0
latam,2,ST,reu,60,1,75.13,C60,0,0
latam,2,ST,reu,90,1,73.57,C60,0,0
latam,2,ST,reu,120,1,70.68,C60,0,0
latam,2,ST,reu,30,1,58.36,C61,0,0
latam,2,ST,reu,60,1,60.62,C61,0,0
latam,2,ST,reu,90,1,59.97,C61,0,0
latam,2,ST,reu,120,1,59.28,C61,0,0
latam,2,ST,reu,30,3,69.71,C60,0,0
latam,2,ST,reu,60,3,68.63,C60,0,0
latam,2,ST,reu,90,3,66.43,C60,0,0
latam,2,ST,reu,120,3,66.77,C60,0,0
latam,2,ST,reu,30,3,59.6,C61,0,0
latam,2,ST,reu,60,3,62.56,C61,0,0
latam,2,ST,reu,90,3,61.37,C61,0,0
latam,2,ST,reu,120,3,60.51,C61,0,0
latam,2,ST,reu,30,5,68.3,C60,0,0
latam,2,ST,reu,60,5,63.9,C60,0,0
latam,2,ST,reu,90,5,62.71,C60,0,0
latam,2,ST,reu,120,5,64.34,C60,0,0
latam,2,ST,reu,30,5,61,C61,0,0
latam,2,ST,reu,60,5,62.89,C61,0,0
latam,2,ST,reu,90,5,61.69,C61,0,0
latam,2,ST,reu,120,5,61.61,C61,0,0
latam,2,ST,reu,30,15,76.96,C60,0,0
latam,2,ST,reu,60,15,74.03,C60,0,0
latam,2,ST,reu,90,15,72.27,C60,0,0
latam,2,ST,reu,120,15,74.28,C60,0,0
latam,2,ST,reu,30,15,67.42,C61,0,0
latam,2,ST,reu,60,15,67.18,C61,0,0
latam,2,ST,reu,90,15,65.41,C61,0,0
latam,2,ST,reu,120,15,65.91,C61,0,0
latam,2,ST,reu,30,25,89.3,C60,0,0
latam,2,ST,reu,60,25,85.09,C60,0,0
latam,2,ST,reu,90,25,84.32,C60,0,0
latam,2,ST,reu,120,25,85.69,C60,0,0
latam,2,ST,reu,30,25,81.94,C61,0,0
latam,2,ST,reu,60,25,81.14,C61,0,0
latam,2,ST,reu,90,25,80.56,C61,0,0
latam,2,ST,reu,120,25,81.21,C61,0,0
latam,3,BA,reu,30,1,68.37,C60,0,0
latam,3,BA,reu,60,1,68.43,C60,0,0
latam,3,BA,reu,90,1,68,C60,0,0
latam,3,BA,reu,120,1,67.39,C60,0,0
latam,3,BA,reu,30,1,48.72,C61,0,0
latam,3,BA,reu,60,1,48.24,C61,0,0
latam,3,BA,reu,90,1,47.66,C61,0,0
latam,3,BA,reu,120,1,47.53,C61,0,0
latam,3,BA,reu,30,3,65.1,C60,0,0
latam,3,BA,reu,60,3,64.36,C60,0,0
latam,3,BA,reu,90,3,63.14,C60,0,0
latam,3,BA,reu,120,3,62.56,C60,0,0
latam,3,BA,reu,30,3,47.65,C61,0,0
latam,3,BA,reu,60,3,47.38,C61,0,0
latam,3,BA,reu,90,3,46.28,C61,0,0
latam,3,BA,reu,120,3,45.71,C61,0,0
latam,3,BA,reu,30,5,64.39,C60,0,0
latam,3,BA,reu,60,5,63.39,C60,0,0
latam,3,BA,reu,90,5,61.87,C60,0,0
latam,3,BA,reu,120,5,61.16,C60,0,0
latam,3,BA,reu,30,5,48.09,C61,0,0
latam,3,BA,reu,60,5,46.66,C61,0,0
latam,3,BA,reu,90,5,44.46,C61,0,0
latam,3,BA,reu,120,5,43.97,C61,0,0
latam,3,BA,reu,30,15,64.65,C60,0,0
latam,3,BA,reu,60,15,63.78,C60,0,0
latam,3,BA,reu,90,15,62.85,C60,0,0
latam,3,BA,reu,120,15,61.64,C60,0,0
latam,3,BA,reu,30,15,47.89,C61,0,0
